epiweek,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
202419,3304557,20.623471428571428,31.337271428571427,25.608685714285716,0.06999999999999999,43.38748571428572,88.85724285714285,69.5772
202420,3304557,21.398614285714284,29.442314285714286,24.970971428571428,29.5196,52.47568571428572,88.15648571428572,73.24275714285714
202421,3304557,20.561685714285716,28.10887142857143,23.74332857142857,26.8579,55.244057142857145,92.4196,77.83655714285715
202422,3304557,18.15642857142857,22.847142857142856,20.35012857142857,102.7127,66.14342857142857,91.58174285714286,80.38044285714285
202423,3304557,17.170142857142856,25.349442857142858,20.8782,35.526399999999995,59.44164285714286,94.13225714285714,80.83392857142857
202424,3304557,16.14742857142857,28.393514285714286,21.912485714285715,0.0234,43.37621428571428,88.99991428571428,69.75977142857143
202425,3304557,15.870714285714286,29.01317142857143,22.155414285714286,0.0243,35.994285714285716,85.42434285714286,64.6792
202426,3304557,19.490114285714284,27.97874285714286,23.122657142857143,10.765,50.7991,87.18602857142857,72.04728571428572
202427,3304557,17.055357142857144,24.906557142857142,20.574971428571427,81.9842,57.999114285714285,91.20768571428572,78.66282857142858
202428,3304557,18.96277142857143,23.885628571428573,20.90782857142857,32.461,72.86211428571428,96.10998571428571,87.11352857142857
202429,3304557,17.336542857142856,23.742642857142858,19.957242857142855,50.0501,61.40842857142857,96.96344285714285,83.72008571428572
202430,3304557,14.860100000000001,25.655714285714286,19.883914285714287,1.0858,47.88211428571429,93.97397142857143,75.50454285714285
202431,3304557,16.80527142857143,25.16127142857143,20.621642857142856,34.759,56.633114285714285,92.59548571428572,77.27138571428571
202432,3304557,17.4687,28.4358,22.445757142857143,140.3805,45.35765714285714,89.0138,70.6449
202433,3304557,13.73857142857143,24.980385714285713,19.004342857142856,35.0479,46.47022857142857,89.23874285714285,70.94251428571428
202434,3304557,17.514414285714285,29.750885714285715,23.050471428571427,1.3971,42.61264285714286,89.15661428571428,68.61337142857143
202435,3304557,14.924014285714286,23.376685714285713,18.825057142857144,187.49599999999998,54.77924285714286,89.54922857142857,74.85011428571428
202436,3304557,18.5249,28.191914285714287,22.41247142857143,10.853299999999999,57.30372857142857,94.34405714285714,79.84824285714286
202437,3304557,19.728628571428573,33.540757142857146,26.026642857142857,0.0346,30.347,81.44858571428571,58.90642857142857
202438,3304557,19.439885714285715,27.429985714285714,22.771271428571428,27.6447,54.177814285714284,89.74751428571429,73.94352857142857
202439,3304557,21.2191,31.98382857142857,26.023157142857144,25.6775,41.6796,87.07294285714286,65.70657142857142
202440,3304557,19.97132857142857,28.783185714285715,23.7494,120.36880000000001,49.85098571428571,87.0194,70.04725714285713
202441,3304557,19.527085714285715,26.680614285714285,22.490042857142857,67.5567,59.716499999999996,88.08022857142858,75.12932857142857
202442,3304557,19.8014,26.640485714285713,22.590185714285713,51.127500000000005,58.32792857142857,90.25537142857142,75.95581428571428
