data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,municipio_geocodigo,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,Rt,municipio_nome,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf
2023-03-19,202312,3745.0,3745,3745,3745,4209102,1.0,606.0076,0,4,420910220231219809,2024-03-27,2.3496203,Joinville,617979.0,22.5714285714286,98.31588,1,1,2,84.2599571428571,71.3337724285714,25.9075188571429,28.7142857142857,1853,,,,
2023-03-26,202313,4894.0,4894,4894,4894,4209102,1.0,791.9363,0,4,420910220231319815,2024-04-02,1.9781545,Joinville,617979.0,22.0769230769231,94.5033005384615,1,1,2,85.3305309230769,75.4699684615385,23.9561404230769,25.8461538461538,2990,,,,
2023-04-02,202314,5383.0,5383,5383,5383,4209102,1.0,871.0652,0,4,420910220231419821,2024-04-08,1.4946128,Joinville,617979.0,18.4285714285714,100.0,1,1,2,84.168222,68.1148818571429,22.3909775714286,25.7142857142857,4158,,,,
2023-04-09,202315,5649.0,5649,5649,5649,4209102,1.0,914.1087,0,4,420910220231519828,2024-04-15,1.229088,Joinville,617979.0,18.7142857142857,100.0,1,1,2,86.5265162857143,68.8062148571429,22.7894741428571,26.8571428571429,4176,,,,
2023-04-16,202316,5648.0,5648,5648,5648,4209102,0.99998295,913.9469,0,4,420910220231619835,2024-04-22,1.0828036,Joinville,617979.0,16.5714285714286,99.0997914285714,0,1,2,82.4042524285714,64.138911,20.7744361428571,24.7142857142857,4458,,,,
2023-04-23,202317,5879.0,5879,5879,5879,4209102,0.99959594,951.32684,0,4,420910220231719842,2024-04-29,1.0647749,Joinville,617979.0,17.7142857142857,100.0,0,1,2,87.9393574285714,70.491297,21.1616541428571,24.4285714285714,4282,,,,
2023-04-30,202318,6184.0,6184,6184,6184,4209102,0.9999972,1000.6813,0,4,420910220231819849,2024-05-06,1.086939,Joinville,617979.0,21.1851851851852,96.7561925925926,1,1,2,95.2856148148148,94.1039940740741,21.4320986666667,21.6296296296296,4776,,,,
2023-05-07,202319,5552.0,5552,5552,5552,4209102,0.0037164018,898.4124,0,4,420910220231919856,2024-05-13,0.95106775,Joinville,617979.0,19.4615384615385,96.6440080769231,1,0,2,92.0160261538462,86.9442338461538,20.4291498846154,21.3846153846154,4646,,,,
2023-05-14,202320,4058.0,4058,4058,4058,4209102,0.0,656.6566,0,4,420910220232019863,2024-05-20,0.70173305,Joinville,617979.0,14.0,100.0,0,0,2,89.0722714285714,78.5434418571429,16.4661655714286,19.0,3412,,,,
2023-05-21,202321,3160.0,3160,3160,3160,4209102,0.0,511.34424,0,4,420910220232119870,2024-05-27,0.60687405,Joinville,617979.0,17.7142857142857,98.3597585714286,0,0,2,88.7775614285714,75.4164818571429,20.7894738571429,23.8571428571429,2451,,,,
2023-05-28,202322,2912.0,2912,2912,2912,4209102,0.0,471.2134,0,4,420910220232219877,2024-06-03,0.68600327,Joinville,617979.0,16.6923076923077,100.0,0,0,2,97.1567712307692,94.7910348461538,16.8653846153846,17.1153846153846,2222,,,,
2023-06-04,202323,2718.0,2718,2718,2718,4209102,0.0,439.82077,0,4,420910220232319884,2024-06-10,0.79429543,Joinville,617979.0,14.5990142857143,94.5437857142857,0,0,2,82.8905714285714,59.6117,18.7070428571429,25.1512714285714,2062,,,,
2023-06-11,202324,2565.0,2565,2565,2565,4209102,3.181637e-08,415.06265,0,4,420910220232419884,2024-06-10,0.86449564,Joinville,617979.0,14.0040428571429,89.4049142857143,0,0,2,82.7138142857143,74.938,15.9394714285714,18.522,1800,,,,
2023-06-18,202325,1834.0,1834,1834,1834,4209102,0.0,296.77383,0,4,420910220232519898,2024-06-24,0.67977124,Joinville,617979.0,15.7142857142857,93.1309962857143,0,0,2,91.8036805714286,90.1873077142857,15.904762,16.1428571428571,1201,,,,
2023-06-25,202326,1519.0,1519,1519,1519,4209102,0.0,245.80124,0,4,420910220232619905,2024-07-01,0.6386304,Joinville,617979.0,17.2857142857143,96.5049491428571,0,0,2,94.6728728571429,93.1178968571429,17.8095238571429,18.2857142857143,972,,,,
2023-07-02,202327,1236.0,1236,1236,1236,4209102,0.0,200.00679,0,4,420910220232719913,2024-07-09,0.6349261,Joinville,617979.0,15.8888888888889,97.2752441481481,0,0,2,95.9132201481481,94.5511961481482,16.0925925925926,16.4074074074074,824,,,,
2023-07-09,202328,936.0,936,936,936,4209102,0.0,151.46146,0,4,420910220232819919,2024-07-15,0.6037518,Joinville,617979.0,14.6671,93.2428571428571,0,0,2,84.1566714285714,74.4175571428571,16.6975,19.0946428571429,588,,,,
2023-07-16,202329,708.0,708,708,708,4209102,0.0,114.567,0,4,420910220232919929,2024-07-25,0.5727638,Joinville,617979.0,13.7184714285714,93.0274571428571,0,0,2,87.5119714285714,77.2356714285714,15.4481714285714,18.1656285714286,442,,,,
2023-07-23,202330,570.0,570,570,570,4209102,0.0,92.236145,0,4,420910220233019934,2024-07-30,0.5906347,Joinville,617979.0,15.4170285714286,93.2794571428571,0,0,2,85.342,70.3347285714286,17.9577285714286,21.8828,256,,,,
2023-07-30,202331,592.0,592,592,592,4209102,5.8074506e-06,95.796135,0,4,420910220233119941,2024-08-06,0.78667355,Joinville,617979.0,13.2267571428571,92.7811,0,0,2,82.6872,60.4168571428571,17.2666857142857,23.6800285714286,228,,,,
2023-08-06,202332,419.0,419,419,419,4209102,1.6859447e-10,67.80166,0,4,420910220233219949,2024-08-14,0.6749349,Joinville,617979.0,15.8855428571429,95.5080571428571,0,0,2,88.7592,76.6968,17.9072285714286,20.9351428571429,157,,,,
2023-08-13,202333,433.0,433,433,433,4209102,0.00025276112,70.06711,0,4,420910220233319956,2024-08-21,0.7997747,Joinville,617979.0,15.3896142857143,92.3822285714286,0,0,2,83.3640714285714,67.0712714285714,18.1577857142857,22.4247285714286,164,,,,
2023-08-20,202334,360.0,360,360,360,4209102,7.7840356e-05,58.254406,0,4,420910220233419962,2024-08-27,0.7681585,Joinville,617979.0,15.7258428571429,90.8419571428571,0,0,2,77.8673142857143,59.7560428571429,19.2818857142857,23.8376714285714,126,,,,
2023-08-27,202335,347.0,347,347,347,4209102,0.007123016,56.150776,0,4,420910220233519969,2024-09-03,0.83703804,Joinville,617979.0,13.3601142857143,89.3831857142857,0,0,2,81.5047428571429,67.9870571428571,15.7680285714286,19.1906285714286,144,,,,
2023-09-03,202336,314.0,314,314,314,4209102,0.010349216,50.810787,0,1,420910220233619978,2024-09-12,0.83815414,Joinville,617979.0,17.1857857142857,92.6655714285714,0,0,1,84.5218571428571,74.4371857142857,19.8531285714286,23.1583571428571,142,,,,
2023-09-10,202337,327.0,327,327,327,4209102,0.24969237,52.91442,0,1,420910220233719983,2024-09-17,0.9492254,Joinville,617979.0,16.5976571428571,93.6283714285714,0,0,1,81.4494857142857,63.6815857142857,19.5618142857143,23.8634,146,,,,
2023-09-17,202338,316.0,316,316,316,4209102,0.33453068,51.134422,0,1,420910220233819990,2024-09-24,0.9668636,Joinville,617979.0,18.4934142857143,94.6955,1,0,1,82.4683,63.8331142857143,22.3726285714286,27.8567857142857,128,,,,
2023-09-24,202339,320.0,320,320,320,4209102,0.4911411,51.781696,0,1,420910220233919998,2024-10-02,0.99824774,Joinville,617979.0,18.0605285714286,92.9321571428571,1,0,1,86.9188,77.5357,20.0562714285714,23.0224285714286,92,,,,
2023-10-01,202340,300.0,300,300,300,4209102,0.2422385,48.545338,0,1,420910220234020005,2024-10-09,0.9453048,Joinville,617979.0,17.0379142857143,94.3685857142857,0,0,1,89.4761857142857,82.2518571428571,18.4044,20.3711857142857,57,,,,
2023-10-08,202341,250.0,250,250,250,4209102,0.0060030874,40.45445,0,1,420910220234120012,2024-10-16,0.80825883,Joinville,617979.0,16.7335857142857,94.9489857142857,0,0,1,88.5354714285714,80.3523857142857,18.4995857142857,20.8751285714286,39,,,,
2023-10-15,202342,364.0,364,364,364,4209102,0.9960775,58.901676,0,1,420910220234220019,2024-10-23,1.2305129,Joinville,617979.0,16.9135142857143,94.2753571428571,0,1,1,87.1909857142857,78.7002142857143,18.4586142857143,20.6108142857143,62,,,,
2023-10-22,202343,339.0,339,339,339,4209102,0.9504789,54.85623,0,3,420910220234320026,2024-10-30,1.1397682,Joinville,617979.0,18.2728714285714,93.6706571428571,1,1,1,85.9178142857143,74.9213714285714,20.2933714285714,23.0077571428571,72,,,,
2023-10-29,202344,239.0,239,239,239,4209102,0.00037953362,38.674454,0,3,420910220234420032,2024-11-05,0.75086904,Joinville,617979.0,18.9569142857143,93.2822857142857,1,0,1,85.5429571428571,74.2179714285714,21.0674428571429,24.0474857142857,89,,,,
2023-11-05,202345,368.0,368,368,368,4209102,0.9769708,59.54895,0,1,420910220234520039,2024-11-12,1.164966,Joinville,617979.0,17.0517,90.2206,0,1,1,76.5591857142857,61.3762285714286,20.9582857142857,25.9575714285714,141,,,,
2023-11-12,202346,220.0,220,220,220,4209102,0.00024944157,35.599915,0,1,420910220234620046,2024-11-19,0.7355404,Joinville,617979.0,21.4065,96.1966142857143,1,0,1,87.8505857142857,73.3044714285714,23.7472857142857,27.7795714285714,82,,,,
2023-11-19,202347,378.0,378,378,378,4209102,0.99893993,61.167126,0,1,420910220234720056,2024-11-29,1.2674614,Joinville,617979.0,18.9378714285714,95.7586,1,1,1,84.8686285714286,71.0364,21.4852857142857,24.6421142857143,249,,,,
2023-11-26,202348,474.0,474,474,474,4209102,1.0,76.70164,0,3,420910220234820060,2024-12-03,1.5373414,Joinville,617979.0,19.7058571428571,96.7064428571429,1,1,2,88.2172285714286,73.6535714285714,22.2281285714286,25.8461142857143,396,,,,
2023-12-03,202349,494.0,494,494,494,4209102,0.99999356,79.93799,0,3,420910220234920067,2024-12-10,1.348352,Joinville,617979.0,20.7029714285714,96.7134571428572,1,1,2,88.6206285714286,76.8768428571429,22.8524142857143,25.4452571428571,486,,,,
2023-12-10,202350,522.0,522,522,522,4209102,0.9951341,84.46889,0,4,420910220235020074,2024-12-17,1.1814717,Joinville,617979.0,19.212,97.4911857142857,1,1,2,83.4301285714286,65.0977285714286,22.4216428571429,26.7507,510,,,,
2023-12-17,202351,358.0,358,358,358,4209102,1.4150198e-05,57.93077,0,4,420910220235120080,2024-12-23,0.74763656,Joinville,617979.0,21.4516714285714,97.6794285714286,1,0,1,81.8122285714286,60.2907857142857,24.5932,28.7173428571429,344,,,,
2023-12-24,202352,229.0,229,229,229,4209102,0.0,37.056274,0,2,420910220235220088,2024-12-31,0.50433,Joinville,617979.0,21.0738428571429,90.4563571428571,1,0,1,72.9880428571429,53.9103,24.7751142857143,29.3639,105,,,,
2023-12-31,202401,823.0,823,823,823,4209102,1.0,133.17604,0,2,420910220240120096,2025-01-08,2.0688837,Joinville,617979.0,19.7022571428571,95.6807428571429,1,1,2,86.9951714285714,76.1337428571429,21.6228428571429,24.6289714285714,260,,,,
2024-01-07,202402,991.0,991,991,991,4209102,1.0,160.36143,0,4,420910220240220096,2025-01-08,2.1493628,Joinville,617979.0,21.7821714285714,96.7059,1,1,2,83.6830857142857,65.1277571428571,24.9606428571429,28.8984571428571,251,,,,
2024-01-14,202403,1259.0,1259,1259,1259,4209102,1.0,203.7286,0,4,420910220240320109,2025-01-21,1.7652401,Joinville,617979.0,22.2639428571429,95.8802428571429,1,1,2,84.5099857142857,66.3555571428572,25.4792285714286,29.8895714285714,336,,,,
2024-01-21,202404,1875.0,1875,1875,1875,4209102,1.0,303.40836,0,4,420910220240420117,2025-01-29,1.8484032,Joinville,617979.0,18.1925142857143,96.3547428571429,1,1,2,91.1205428571429,83.1973714285714,19.5720714285714,21.5200142857143,422,,,,
2024-01-28,202405,2500.0,2500,2500,2500,4209102,1.0,404.5445,0,4,420910220240520123,2025-02-04,1.8165542,Joinville,617979.0,19.6909857142857,97.4317428571429,1,1,2,87.0112142857143,73.1812857142857,22.4891857142857,26.2310428571429,587,,,,
2024-02-04,202406,3671.0,3671,3671,3671,4209102,1.0,594.03314,0,4,420910220240620130,2025-02-11,1.9187636,Joinville,617979.0,21.7694428571429,97.5704142857143,1,1,2,84.0676285714286,64.8585,25.0866428571429,29.2712142857143,1472,,,,
2024-02-11,202407,4676.0,4676,4676,4676,4209102,1.0,756.66003,0,4,420910220240720137,2025-02-18,1.7548184,Joinville,617979.0,20.9573142857143,95.2830571428571,1,1,2,84.6754285714286,68.5442571428571,23.6093142857143,27.3219285714286,2210,,,,
2024-02-18,202408,5488.0,5488,5488,5488,4209102,1.0,888.0561,0,4,420910220240820145,2025-02-26,1.5225878,Joinville,617979.0,20.7274571428571,96.9680571428571,1,1,2,89.0330571428571,76.3322714285714,22.9696142857143,26.1228285714286,3474,,,,
2024-02-25,202409,6475.0,6475,6475,6475,4209102,1.0,1047.7703,0,4,420910220240920154,2025-03-07,1.4153727,Joinville,617979.0,22.2281,96.6971142857143,1,1,2,89.1867,76.5773857142857,24.0887714285714,27.0319142857143,4471,,,,
2024-03-03,202410,6397.0,6397,6397,6397,4209102,1.0,1035.1484,0,4,420910220241020158,2025-03-11,1.1753727,Joinville,617979.0,20.6363285714286,97.1968571428571,1,1,2,89.3345142857143,77.4298428571429,22.5786142857143,25.3458857142857,4917,,,,
2024-03-10,202411,7112.0,7112,7112,7112,4209102,1.0,1150.8481,0,4,420910220241120165,2025-03-18,1.1636077,Joinville,617979.0,21.4025428571429,97.3295428571429,1,1,2,84.2346714285714,62.2785571428571,24.5521428571429,29.4120857142857,6145,,,,
2024-03-17,202412,8304.0,8304,8304,8304,4209102,1.0,1343.735,0,4,420910220241220172,2025-03-25,1.2571243,Joinville,617979.0,22.1682285714286,94.5031285714286,1,1,2,84.5893142857143,69.2264428571429,24.3132142857143,27.8345285714286,7464,,,,
2024-03-24,202413,8263.0,8263,8263,8263,4209102,1.0,1337.1005,0,4,420910220241320179,2025-04-01,1.1452273,Joinville,617979.0,18.3938714285714,95.4568428571429,1,1,2,83.4336714285714,67.3775714285714,21.5538714285714,25.0774571428571,7624,,,,
2024-03-31,202414,8568.0,8568,8568,8568,4209102,1.0,1386.4548,0,4,420910220241420188,2025-04-10,1.088618,Joinville,617979.0,20.4365142857143,97.0234714285714,1,1,2,86.1548857142857,68.8119714285714,23.0693571428571,26.5339571428571,7782,,,,
2024-04-07,202415,8588.0,8588,8588,8588,4209102,0.9947546,1389.6913,0,4,420910220241520193,2025-04-15,1.0402291,Joinville,617979.0,19.7135428571429,97.5980428571429,1,1,2,89.7030285714286,77.2582285714286,21.9161857142857,24.8149285714286,7980,,,,
2024-04-14,202416,8226.0,8226,8226,8226,4209102,0.065891236,1331.1132,0,4,420910220241620201,2025-04-23,0.9769083,Joinville,617979.0,17.9820285714286,96.1947285714286,0,0,2,85.9178428571429,69.5821714285714,20.6179571428571,23.8558714285714,7631,,,,
2024-04-21,202417,7491.0,7491,7491,7491,4209102,9.332535e-13,1212.1771,0,4,420910220241720207,2025-04-29,0.89411575,Joinville,617979.0,18.0713285714286,96.9167571428571,1,0,2,86.9533142857143,69.8228571428571,21.1352,25.7507,6940,,,,
2024-04-28,202418,6579.0,6579,6579,6579,4209102,0.0,1064.5992,0,4,420910220241820214,2025-05-06,0.81951797,Joinville,617979.0,20.7484571428571,94.7102714285714,1,0,2,82.9850857142857,65.9582857142857,23.7540857142857,28.1891857142857,5937,,,,
2024-05-05,202419,6164.0,6164,6164,6164,4209102,0.0,997.4449,0,4,420910220241920224,2025-05-16,0.83225113,Joinville,617979.0,19.8013285714286,93.4603428571429,1,0,2,81.9021285714286,62.1374142857143,23.1256571428571,27.7133571428571,5479,,,,
2024-05-12,202420,5174.0,5174,5174,5174,4209102,0.0,837.2453,0,4,420910220242020228,2025-05-20,0.7732255,Joinville,617979.0,17.0473285714286,92.6185,0,0,2,83.1207285714286,71.2718142857143,19.1371428571429,22.4963285714286,4659,,,,
2024-05-19,202421,3146.0,3146,3146,3146,4209102,0.0,509.0788,0,4,420910220242120236,2025-05-28,0.5318787,Joinville,617979.0,15.1377428571429,94.3146285714286,0,0,2,84.1991857142857,70.1381714285714,18.0764857142857,21.9332142857143,2717,,,,
2024-05-26,202422,2168.0,2168,2168,2168,4209102,0.0,350.82098,0,4,420910220242220242,2025-06-03,0.44947115,Joinville,617979.0,11.4738,93.4448714285714,0,0,2,81.4512571428571,66.8196285714286,14.5011142857143,18.0455714285714,1938,,,,
2024-06-02,202423,2161.0,2161,2161,2161,4209102,0.0,349.68826,0,4,420910220242320249,2025-06-10,0.61544716,Joinville,617979.0,13.3378142857143,95.7044571428571,0,0,2,85.3207857142857,66.6911,17.1881714285714,22.5770142857143,1880,,,,
2024-06-09,202424,1869.0,1869,1869,1869,4209102,0.0,302.43747,0,4,420910220242420256,2025-06-17,0.73078793,Joinville,617979.0,15.9950857142857,93.2084571428571,0,0,2,81.5294285714286,60.3309714285714,19.9506714285714,25.6861285714286,1631,,,,
2024-06-16,202425,1543.0,1543,1543,1543,4209102,0.0,249.68486,0,4,420910220242520263,2025-06-24,0.7292478,Joinville,617979.0,16.5478428571429,93.4343571428571,0,0,2,81.9096714285714,63.4386428571429,19.7424142857143,24.3862142857143,1324,,,,
2024-06-23,202426,1083.0,1083,1083,1083,4209102,0.0,175.24867,0,4,420910220242620270,2025-07-01,0.59114057,Joinville,617979.0,14.6580142857143,92.2737857142857,0,0,2,80.4665428571429,64.0993571428571,17.6900714285714,21.8823714285714,947,,,,
2024-06-30,202427,707.0,707,707,707,4209102,0.0,114.40518,0,4,420910220242720278,2025-07-09,0.47298923,Joinville,617979.0,9.65708571428571,91.7440428571429,0,0,2,80.4590714285714,64.1138428571429,13.9058571428571,19.4965857142857,593,,,,
2024-07-07,202428,384.0,384,384,384,4209102,0.0,62.138035,0,4,420910220242820284,2025-07-15,0.34656966,Joinville,617979.0,11.1704285714286,95.9810857142857,0,0,1,92.1901,85.0827571428571,12.5054142857143,14.6389571428571,309,,,,
2024-07-14,202429,281.0,281,281,281,4209102,0.0,45.470802,0,1,420910220242920292,2025-07-23,0.3776484,Joinville,617979.0,13.0679,97.8909,0,0,1,92.0084571428571,80.1575428571429,15.1923857142857,18.4338285714286,222,,,,
2024-07-21,202430,337.0,337,337,337,4209102,5.0388144e-07,54.532597,0,1,420910220243020298,2025-07-29,0.70795375,Joinville,617979.0,12.4157857142857,95.8306571428571,0,0,1,82.4733571428571,59.3089571428571,16.8866857142857,22.9578428571429,244,,,,
2024-07-28,202431,273.0,273,273,273,4209102,0.0019765242,44.176258,0,1,420910220243120305,2025-08-05,0.79249007,Joinville,617979.0,14.2939428571429,95.8988285714286,0,0,1,88.6181857142857,74.1393428571429,16.6836428571429,20.2098714285714,173,,,,
2024-08-04,202432,286.0,286,286,286,4209102,0.18369159,46.27989,0,1,420910220243220312,2025-08-12,0.9287227,Joinville,617979.0,14.9690714285714,96.3160857142857,0,0,1,83.4189428571429,61.9933142857143,18.189,22.5679571428571,151,,,,
2024-08-11,202433,358.0,358,358,358,4209102,0.9924406,57.93077,0,1,420910220243320321,2025-08-21,1.209634,Joinville,617979.0,8.2813,90.2911857142857,0,1,1,73.3309714285714,50.5255428571429,14.0680714285714,21.1903428571429,127,,,,
2024-08-18,202434,408.0,408,408,408,4209102,0.9999055,66.02166,0,3,420910220243420328,2025-08-28,1.3233774,Joinville,617979.0,15.8524571428571,95.1690571428571,0,1,1,83.5967428571429,65.5077285714286,19.0127857142857,23.4972571428571,92,,,,
2024-08-25,202435,414.0,414,414,414,4209102,0.99040407,66.99257,0,3,420910220243520333,2025-09-02,1.1849816,Joinville,617979.0,9.36595714285714,93.6506,0,1,1,79.2142142857143,58.5972285714286,13.9735857142857,19.5875428571429,37,,,,
2024-09-01,202436,483.0,483,483,483,4209102,0.9989237,78.158,0,3,420910220243620340,2025-09-09,1.2310616,Joinville,617979.0,14.1889857142857,96.4011142857143,0,1,2,86.1030571428571,70.5413571428572,17.7435142857143,22.4217,14,,,,
2024-09-08,202437,536.0,536,536,536,4209102,0.9996682,86.73434,0,3,420910220243720347,2025-09-16,1.2455543,Joinville,617979.0,17.9448571428571,92.8823714285714,0,1,2,76.5899285714286,54.8141714285714,22.5901428571429,28.8870285714286,20,,,,
2024-09-15,202438,527.0,527,527,527,4209102,0.95099366,85.27798,0,4,420910220243820354,2025-09-23,1.1102494,Joinville,617979.0,14.3032,97.2201142857143,0,1,2,89.5220285714286,76.6433428571429,16.6806285714286,19.7235428571429,24,,,,
2024-09-22,202439,597.0,597,597,597,4209102,0.99327254,96.605225,0,4,420910220243920363,2025-10-02,1.159978,Joinville,617979.0,17.8833428571429,98.1239714285714,0,1,2,86.2202285714286,65.5385142857143,21.0343857142857,26.2867714285714,16,,,,
2024-09-29,202440,561.0,561,561,561,4209102,0.70970434,90.779785,0,4,420910220244020368,2025-10-07,1.0338119,Joinville,617979.0,15.5200714285714,94.1818714285714,0,0,2,81.7451571428571,64.4548571428571,19.0318714285714,23.9211142857143,14,,,,
2024-10-06,202441,546.0,546,546,546,4209102,0.31480345,88.352516,0,4,420910220244120376,2025-10-15,0.9714481,Joinville,617979.0,16.5932571428571,98.3911,0,0,2,89.2496857142857,74.1761,19.1373142857143,22.4952714285714,14,,,,
2024-10-13,202442,655.0,655,655,655,4209102,0.9942984,105.990654,0,4,420910220244220381,2025-10-20,1.1559424,Joinville,617979.0,17.1488285714286,96.6515285714286,0,1,2,86.6536571428571,72.3710142857143,19.4293,22.6052571428571,22,,,,
2024-10-20,202443,639.0,639,639,639,4209102,0.95109415,103.40157,0,4,420910220244320390,2025-10-29,1.0994499,Joinville,617979.0,19.5502571428571,95.9083428571429,1,1,2,82.9290428571429,62.0115,22.6026428571429,26.8276571428571,9,,,,
2024-10-27,202444,712.0,712,712,712,4209102,0.9944106,115.21427,0,4,420910220244420396,2025-11-04,1.1493323,Joinville,617979.0,17.5283571428571,96.0255571428571,0,1,2,85.5211714285714,70.9176285714286,19.9680142857143,23.0824857142857,31,,,,
2024-11-03,202445,809.0,809,809,809,4209102,0.99994165,130.9106,0,4,420910220244520404,2025-11-12,1.2231208,Joinville,617979.0,19.8345428571429,97.4554571428571,1,1,2,91.5169857142857,82.1275571428571,21.3659142857143,23.7368857142857,13,,,,
2024-11-10,202446,722.0,722,722,722,4209102,0.611689,116.83245,0,4,420910220244620410,2025-11-18,1.0150974,Joinville,617979.0,17.2745285714286,92.3582428571429,0,0,2,82.1071571428571,69.3746571428571,19.8686142857143,23.0083,16,,,,
2024-11-17,202447,728.0,728,728,728,4209102,0.3148131,117.80335,0,4,420910220244720418,2025-11-26,0.975201,Joinville,617979.0,18.7356,98.1999571428571,1,0,2,90.8061428571429,79.0405,20.5440285714286,23.0018,23,,,,
2024-11-24,202448,669.0,669,669,669,4209102,0.033961754,108.2561,0,4,420910220244820425,2025-12-03,0.9072081,Joinville,617979.0,19.4467857142857,97.3639714285714,1,0,2,85.1810571428571,67.494,22.4811142857143,26.3440428571429,11,,,,
2024-12-01,202449,676.0,676,676,676,4209102,0.17748468,109.38883,0,4,420910220244920432,2025-12-10,0.95153666,Joinville,617979.0,19.5310857142857,96.0096428571429,1,0,2,88.1658428571428,73.8422571428571,21.8408571428571,25.5060428571429,7,,,,
2024-12-08,202450,589.0,589,589,589,4209102,0.0048574954,95.310684,0,4,420910220245020438,2025-12-16,0.8647991,Joinville,617979.0,17.9570571428571,97.6313,0,0,2,89.8814,79.8149142857143,19.8023285714286,22.1051,12,,,,
2024-12-15,202451,667.0,667,667,667,4209102,0.6530145,107.93247,0,4,420910220245120438,2025-12-16,1.0218923,Joinville,617979.0,19.4276285714286,92.5873428571429,1,0,2,78.6605428571429,61.5128285714286,22.7425285714286,26.8194857142857,11,,,,
2024-12-22,202452,519.0,519,519,519,4209102,0.0006744279,83.98344,0,4,420910220245220438,2025-12-16,0.8272114,Joinville,617979.0,18.7264285714286,96.5750142857143,1,0,2,86.9974857142857,73.2664428571429,21.2341142857143,24.3095428571429,16,,,,
2024-12-29,202501,519.0,519,519,519,4209102,0.006666801,83.98344,0,4,420910220250120460,2026-01-07,0.86244047,Joinville,617979.0,20.3910142857143,96.7881857142857,1,0,2,84.6401857142857,66.8639857142857,23.1249285714286,26.8532857142857,17,,,,
2025-01-05,202502,589.0,589,589,589,4209102,0.79799765,95.310684,0,4,420910220250220460,2026-01-07,1.0504422,Joinville,617979.0,19.1475857142857,95.9721714285714,1,0,2,87.5151857142857,78.3091857142857,20.9025857142857,22.9371,15,,,,
2025-01-12,202503,548.0,548,548,548,4209102,0.43021512,88.676155,0,2,420910220250320487,2026-02-03,0.9894659,Joinville,617979.0,19.0975714285714,96.5202142857143,1,0,1,85.4080142857143,72.0032857142857,21.8374857142857,24.7856714285714,20,,,,
2025-01-19,202504,552.0,552,552,552,4209102,0.46522292,89.323425,0,2,420910220250420491,2026-02-07,0.99476874,Joinville,617979.0,21.8294857142857,95.3848285714286,1,0,1,84.5307714285714,68.5937714285714,25.1677142857143,28.9716285714286,34,,,,
2025-01-26,202505,536.0,536,536,536,4209102,0.29563305,86.73434,0,2,420910220250520495,2026-02-11,0.9679987,Joinville,617979.0,20.9568142857143,97.5693714285714,1,0,1,89.7452142857143,79.8924714285714,23.0618714285714,25.6124428571429,25,,,,
2025-02-02,202506,549.0,549,549,549,4209102,0.5371848,88.83797,0,2,420910220250620504,2026-02-20,1.0056556,Joinville,617979.0,21.8577428571429,96.0542428571429,1,0,1,87.5055,75.5182,23.9656571428571,26.6384571428571,22,,,,
2025-02-09,202507,562.0,562,562,562,4209102,0.7188342,90.941605,0,2,420910220250720508,2026-02-24,1.0354668,Joinville,617979.0,21.5457285714286,96.2472285714286,1,0,1,84.1444714285714,65.0807714285714,24.8931285714286,29.2249571428571,24,,,,
2025-02-16,202508,705.0,705,705,705,4209102,0.9999883,114.08154,0,2,420910220250820508,2026-02-24,1.2701116,Joinville,617979.0,22.1251857142857,96.4860714285714,1,1,1,87.4094285714286,74.2844,24.6669,27.8478285714286,31,,,,
2025-02-23,202509,796.0,796,796,796,4209102,0.9999999,128.80696,0,3,420910220250920508,2026-02-24,1.3220985,Joinville,617979.0,21.7892,98.4964142857143,1,1,1,86.5325857142857,68.4389714285714,24.7246142857143,28.4526714285714,42,,,,
2025-03-02,202510,748.0,748,748,748,4209102,0.95883197,121.03971,0,3,420910220251020508,2026-02-24,1.0962486,Joinville,617979.0,21.6240714285714,97.8891285714286,1,1,1,83.8216142857143,63.8002714285714,24.5717285714286,28.4952142857143,49,,,,
2025-03-09,202511,768.0,768,768,768,4209102,0.7361521,124.27607,0,3,420910220251120508,2026-02-24,1.0330145,Joinville,617979.0,20.3147571428571,95.2726428571429,1,0,1,86.3930142857143,73.6266571428571,22.2697428571429,24.9401142857143,73,,,,
2025-03-16,202512,818.0,818,818,818,4209102,0.92197275,132.36696,0,2,420910220251220508,2026-02-24,1.0739923,Joinville,617979.0,18.0369142857143,97.1013714285714,1,0,1,83.7439142857143,65.1154428571429,21.4132571428571,25.0307428571429,73,,,,
2025-03-23,202513,770.0,770,770,770,4209102,0.4689038,124.5997,0,2,420910220251320508,2026-02-24,0.99603635,Joinville,617979.0,20.4545285714286,98.3324714285714,1,0,1,88.3178428571428,72.8408571428571,22.9604428571429,26.2628,65,,,,
2025-03-30,202514,801.0,801,801,801,4209102,0.6492055,129.61606,0,2,420910220251420508,2026-02-24,1.0194203,Joinville,617979.0,19.8247,94.4471285714286,1,0,1,85.2468714285714,70.8731571428571,22.4356857142857,25.5367,103,,,,
2025-04-06,202515,743.0,743,743,743,4209102,0.14731327,120.23062,0,1,420910220251520508,2026-02-24,0.9477777,Joinville,617979.0,17.7991857142857,95.7874571428571,0,0,1,86.3156,72.7938714285714,19.9590714285714,22.8529857142857,88,,,,
