epiweek,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
202128,4209102,12.990428571428572,21.422614285714285,16.492085714285714,31.760299999999997,65.84457142857143,95.17034285714286,84.43851428571429
202129,4209102,7.4111714285714285,18.371614285714287,12.4957,0.86,50.871228571428574,87.8644,72.98017142857142
202130,4209102,8.041442857142858,18.086114285714284,12.77137142857143,18.2049,52.77921428571429,86.80605714285714,70.10751428571429
202131,4209102,12.287585714285715,17.65732857142857,14.428185714285714,52.407300000000006,73.5926,97.4738,88.78714285714285
202132,4209102,12.457142857142857,18.496242857142857,14.76382857142857,258.7027,71.61168571428571,95.54448571428571,86.99468571428572
202133,4209102,15.501671428571429,24.563585714285715,19.018328571428572,29.509600000000002,65.57038571428572,97.62437142857142,85.67534285714285
202134,4209102,15.561542857142857,23.55277142857143,18.72105714285714,52.9249,64.02308571428571,94.57907142857142,83.07277142857143
202135,4209102,14.977942857142857,21.0173,17.345542857142856,70.85,71.93865714285714,97.49751428571429,88.30367142857142
202136,4209102,15.39092857142857,22.48337142857143,18.435200000000002,171.3975,65.91692857142857,95.57511428571429,84.50895714285714
202137,4209102,15.617971428571428,21.640857142857143,18.03567142857143,170.3988,76.62301428571429,97.44988571428571,88.96077142857143
202138,4209102,14.782471428571428,21.58417142857143,17.849514285714285,43.3685,70.48415714285714,94.85187142857143,84.68307142857142
202139,4209102,16.4676,22.637485714285713,19.064385714285716,225.524,73.88425714285714,97.83578571428572,88.56718571428571
202140,4209102,15.212314285714285,18.881,16.757128571428574,335.7275,80.61934285714285,96.1349,89.86095714285715
202141,4209102,16.816685714285715,21.851042857142858,18.78805714285714,225.7695,75.56195714285714,98.0515,89.83341428571428
202142,4209102,13.8652,19.10467142857143,16.2661,199.84820000000002,72.93887142857143,95.90108571428571,86.46405714285714
202143,4209102,16.345342857142857,22.166,18.8639,147.8714,73.82402857142857,96.72928571428571,87.73028571428571
202144,4209102,18.28612857142857,23.319,20.24807142857143,256.8463,74.14764285714286,98.40378571428572,89.25958571428572
202145,4209102,16.244600000000002,19.3664,17.5431,210.7914,77.25792857142856,95.4398,88.0616
202146,4209102,16.818085714285715,22.471700000000002,19.25604285714286,190.3363,72.20628571428571,96.24365714285715,85.81981428571429
202147,4209102,17.185014285714285,26.444242857142857,21.176614285714287,48.0325,57.551585714285714,93.30101428571429,78.69387142857143
202148,4209102,18.75445714285714,24.837357142857144,21.4538,106.5851,66.15491428571428,93.69422857142857,82.01075714285714
202149,4209102,16.935114285714285,23.0395,19.672657142857144,211.0472,64.68005714285714,94.7334,81.64934285714286
202150,4209102,20.870557142857145,25.68792857142857,22.92497142857143,142.5066,75.76757142857143,98.15554285714286,88.62831428571428
202151,4209102,17.667042857142857,25.50677142857143,21.146328571428572,131.4065,59.94282857142857,94.79754285714286,79.00584285714285
202152,4209102,18.68057142857143,25.964014285714285,21.9493,145.3299,70.14642857142857,97.40917142857143,85.9197
202201,4209102,20.025,25.9314,22.634657142857144,233.46009999999998,69.25655714285715,95.90677142857143,84.52345714285714
202202,4209102,19.331914285714287,25.018128571428573,21.718557142857144,244.27,73.88528571428571,97.66128571428571,88.17362857142857
