data_iniSE,epiweek,casos_est,casos_est_min,casos_est_max,casos,municipio_geocodigo,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,Rt,municipio_nome,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg,temp_avg_4w,umid_avg_4w,temp_min_avg_4w,temp_max_avg_4w,umid_min_avg_4w,umid_max_avg_4w,temp_avg_8w,umid_avg_8w,temp_min_avg_8w,temp_max_avg_8w,umid_min_avg_8w,umid_max_avg_8w,temp_avg_12w,umid_avg_12w,temp_min_avg_12w,temp_max_avg_12w,umid_min_avg_12w,umid_max_avg_12w,temp_above_25,temp_med_range_4w,umid_med_range_4w,temp_med_lag1,temp_med_lag2,temp_med_lag3,temp_med_lag4,umid_med_lag1,umid_med_lag2,umid_med_lag3,umid_med_lag4,year,week_id,time_id,year_id,obs_id
2016-04-10,201615,8,8,8,8,4209102,0.13383563,1.3385582,0,2,420910220161519600,2023-08-21,0.61789787,Joinville,597658,23.4,98.8,1,0,0,92.004058,82,25.151239,27.4,0,NA,NA,NA,NA,4209102,21.56715714285714,26.232257142857144,23.481542857142855,520.2731,79.1132,98.42128571428572,91.2808,1.1380397784293261,0.14089344343477977,1.107953008385764,1.1968089052365385,-0.1619673013363609,0.5247241538569629,1.2695674104650645,0.3769412675116019,1.2581871462405918,1.2823344327771506,0.32289832177702027,0.39858523757010744,1.3695191368708564,0.24148178781187687,1.3147515707584598,1.4337441370616264,0.13760812152361315,0.7475351423191389,0,-0.8053641884280301,-0.6233346408207469,1.4495945238744838,0.9143471387056766,0.9439795194042219,0.8286999518320824,0.4819601846067888,-0.7035364313128558,0.5552411753237912,-0.015136040369644577,2016,15,59,2,59
2016-04-17,201616,5,5,5,5,4209102,0.14060995,0.8365989,0,2,420910220161619600,2023-08-21,0.564124,Joinville,597658,18.95,NA,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,4209102,21.50154285714286,29.183657142857143,24.797571428571427,22.196,62.00457142857143,96.63371428571428,83.41062857142857,1.2445311488448936,0.8858867752543557,1.2676334281868085,1.2484664357508513,0.4824965481198815,1.1024143874531163,1.2224972781673682,0.6390584112273383,1.249125178196775,1.1903878025914683,0.5600306381193135,0.5153139160212059,1.4213290706632284,0.970769376493274,1.4193811163931038,1.437306520633699,0.8104078051611845,0.9920852806162627,0,-0.9978924026622249,0.48936240227195016,1.2127115436267146,1.452933350616187,0.913388763567009,0.9452774141190079,1.6703152764920934,0.4807430162227732,-0.7036252535208403,0.5545677375299993,2016,16,60,2,60
2016-04-24,201617,9,9,9,9,4209102,0.67340213,1.505878,0,1,420910220161719600,2023-08-21,1.2435292,Joinville,597658,14.5,92.1666666666667,0,0,0,89.4111116666667,84.8333333333333,15.4333333333333,16.1666666666667,2,NA,NA,NA,NA,4209102,15.009514285714284,22.933542857142857,18.508357142857143,397.3207,54.90631428571429,90.46835714285714,75.6311857142857,1.4335906258941986,0.4425638528403307,1.3529267162934713,1.5558500552681926,-0.0700813537170117,1.0287258481572583,1.2469761285042462,0.38959466460482944,1.226536926856531,1.2927539488763442,0.005077654670300025,0.8043157046953818,1.463358409220349,0.8285235683991455,1.4610567962563599,1.4809999030320395,0.6081270230156638,0.9194191356494913,0,-0.5955038738337151,0.48936240227195016,1.628989707496558,1.2157106918521947,1.451657624926177,0.9146655908763057,-0.4453609419291862,1.6683768629091411,0.4805996379199394,-0.7040449859271933,2016,17,61,2,61
2016-05-01,201618,1,1,1,1,4209102,0.010395097,0.16731977,0,1,420910220161819600,2023-08-21,0.15179221,Joinville,597658,11.6666666666667,93.6666666666667,0,0,0,93.6666666666667,93.6666666666667,11.6666666666667,11.6666666666667,0,NA,NA,NA,NA,4209102,13.064442857142858,20.071114285714284,16.212242857142858,109.4132,70.53399999999999,95.72871428571428,86.01488571428571,1.0833178631155964,-0.36868520339768357,1.0192522140151274,1.202389024935127,-0.739957883775203,0.21897510832090772,1.101844692693403,-0.21134082347776503,1.0471418609065937,1.2009540119672462,-0.5996866207222215,0.2721189011705736,1.2888438996147318,0.026844294639081948,1.2558960223580202,1.335258120621364,-0.06310280387932687,0.2879433880268345,0,2.257978125045487,2.321377893287837,-0.36037635330193896,1.6325857780880582,1.2145747446041217,1.4533051501163918,-2.536647312855419,-0.4460152937653923,1.6681787739846539,0.47994124299307295,2016,18,62,2,62
2016-05-08,201619,4,4,4,4,4209102,0.2814062,0.6692791,0,1,420910220161919600,2023-08-21,0.69898343,Joinville,597658,18,98.8,0,0,0,97.225,95.2,18.2875,18.6,1,NA,NA,NA,NA,4209102,16.0353,19.762371428571427,17.622642857142857,226.6242,78.46604285714285,95.85627142857145,89.3861,0.38498823795341064,-0.46922331662471467,0.3151161468837715,0.45243617053009066,-0.6452361823524246,-0.24501202857590865,0.799555687858424,-0.21111181258492565,0.7455410716132804,0.8815240353791294,-0.5189759717012029,0.1747458421700792,1.0385312789410368,0.05715607566015813,1.0030648835802778,1.0824626926139407,-0.07310159093327627,0.18785307919708336,0,3.887073930122287,2.321377893287837,-1.086669277060348,-0.3596329355732574,1.6312041959991144,1.2160589942871571,0.2547210008597922,-2.5360324058102246,-0.4461159791764704,1.6672810405402718,2016,19,63,2,63
2016-05-15,201620,2,2,2,2,4209102,0.19159637,0.33463955,0,1,420910220162019600,2023-08-21,0.5051902,Joinville,597658,16,95.3333333333333,0,0,0,94.2017543333333,92.3333333333333,16.25,16.5,1,NA,NA,NA,NA,4209102,13.601314285714286,20.086457142857142,16.390057142857142,107.9178,66.78158571428571,94.52735714285714,83.07068571428572,-0.12528223801887092,-0.6945709374451587,-0.14447585959433987,-0.15273422471262338,-0.6878439710917975,-0.7564480903892358,0.5872242007806582,0.12241419910130018,0.588096230650667,0.5851084449445899,-0.13333726647140193,0.21568906774496327,0.8157418623801899,0.14788592083308777,0.8264103010895918,0.7866734362515351,0.08952547866405001,0.03770899742199565,0,3.887073930122287,1.812483209180491,-0.6405401161374212,-1.0869673275807894,-0.35984064485745093,1.63297537228305,1.1609779936356734,0.25364175014988516,-2.5360368105908835,-0.44658760866159186,2016,20,64,2,64
2016-05-22,201621,1,1,1,1,4209102,0.1353877,0.16731977,0,1,420910220162119600,2023-08-21,0.3466407,Joinville,597658,15,99.1428571428571,0,0,0,98.87013,98.2857142857143,15.1948051428571,15.4285714285714,0,NA,NA,NA,NA,4209102,14.097371428571428,17.808685714285716,15.727914285714286,227.9478,74.53337142857143,95.86485714285716,87.33191428571429,-0.8575197427237117,-0.7350023060375696,-0.8008344399070711,-1.0036543742673534,-0.37333300920691365,-1.1764328865422404,0.30158832519207185,-0.18807549782173308,0.2883035980723666,0.2940353520855323,-0.2858784344904844,-0.08938724955988944,0.5610424624231699,-0.06481365985799101,0.5673167082495779,0.5354699388635099,-0.1843960732453179,0.05990237627124362,0,-0.5751310541121699,1.812483209180491,-1.0304241422859415,-0.6401984394336117,-1.0867464704345593,-0.3594406719930385,-0.5367451036347817,1.1593487107767009,0.25350883370066035,-2.5360872483100625,2016,21,65,2,65
2016-05-29,201622,1,1,1,1,4209102,0.22433275,0.16731977,0,1,420910220162219600,2023-08-21,0.46376,Joinville,597658,15.5714285714286,100,0,0,0,98.0300751428571,93.1428571428571,16.3345864285714,17.2857142857143,0,NA,NA,NA,NA,4209102,14.211,19.123857142857144,16.394542857142856,112.8956,74.57134285714285,97.2785,89.00135714285715,-1.0996774685985378,0.6566329636289835,-0.8766161448721494,-1.4830155190642822,0.9188809662525618,-0.10042924673907698,-0.009947474741294992,0.18443580152162298,0.07335102439934406,-0.15195514334633847,0.11288369872573883,0.07514959770522184,0.36857644968836906,0.16089797986938914,0.41264820684642967,0.2876863704059988,-0.011391881586165827,0.15989324051898882,0,-0.8599146937719858,-0.18568114529072102,-1.2398691488573055,-1.030641540055793,-0.6402408314197223,-1.0868471069653998,0.6087674219373798,-0.5373439919244947,1.159174071206339,0.25289620547242697,2016,22,66,2,66
2016-06-05,201623,0,0,0,0,4209102,0,0,0,1,420910220162319600,2023-08-21,0,Joinville,597658,9,99,0,0,0,95.20635,87.3333333333333,10.2361111666667,12.1666666666667,0,NA,NA,NA,NA,4209102,8.104971428571428,15.773128571428572,11.467957142857143,87.2874,59.067,92.25628571428572,78.95318571428572,-1.0838003743027236,1.0118312699977023,-0.7813590758229367,-1.5716186265772294,1.1846931471489794,0.20858123588601882,-0.3688223118605938,0.3478852378510025,-0.2462927015422685,-0.6010161795090417,0.3438954449619499,-0.020621641206139216,0.1609466553411391,0.33714021353369483,0.23510501804669087,0.026840220084312506,0.1831652614355121,0.23038884174240856,0,-0.8599146937719858,-0.18568114529072102,-1.029005248390291,-1.2403868804417184,-1.0304538716903568,-0.6400339660568384,1.057550600668155,0.607473290773687,-0.5374404701046447,1.1583789199202923,2016,23,67,2,67
2016-06-12,201624,0,0,0,0,4209102,0,0,0,1,420910220162419600,2023-08-21,0,Joinville,597658,9.57142857142857,98.2857142857143,0,0,0,97.3605442857143,95.8571428571429,9.89115628571429,10.4285714285714,0,NA,NA,NA,NA,4209102,8.318614285714286,16.947542857142857,12.015557142857142,109.0281,69.40561428571428,93.29752857142856,84.61522857142857,-1.6198317810323788,-0.2290155197364689,-1.4402183930559718,-1.944758398002518,-0.09250873330002776,-0.5092169169557805,-0.9190311553322243,-0.5931674135192381,-0.8334470450513027,-1.1249179786538532,-0.5017713601032778,-0.7802540142431533,-0.18814706562943587,-0.02034610613257053,-0.12007984931687968,-0.32597922572560856,-0.15221424356264146,-0.07290254818448294,0,1.291191539811766,0.8168946012990942,-2.5873529163775038,-1.0292206115362421,-1.2400756240639252,-1.0305157403329468,-1.6436202090136307,1.0559840907220315,0.6073240743986877,-0.5378936945272252,2016,24,68,2,68
2016-06-19,201625,0,0,0,0,4209102,0,0,0,1,420910220162519600,2023-08-21,0,Joinville,597658,12.5714285714286,99.1428571428571,0,0,0,96.2551014285714,92,13.1237245714286,13.7142857142857,0,NA,NA,NA,NA,4209102,10.639914285714283,14.920785714285715,12.432842857142855,284.9923,79.80682857142857,96.97575714285716,91.05092857142856,-2.000821078876812,-0.04531411153867822,-1.8791101847134735,-2.238361420189508,0.08025310090286147,-0.754431411385701,-1.5044331714028993,-0.5012119063491142,-1.408421565174711,-1.7378296801448356,-0.18955177398966216,-1.1913285756438174,-0.5314301064557565,-0.16907688863313464,-0.4942270740731016,-0.6447169073096529,-0.18464502702210833,-0.4168521869483252,0,1.291191539811766,0.8168946012990942,-2.414139410619283,-2.5898028732585896,-1.0290337804229286,-1.2402818561370934,-0.12153780848914655,-1.643547304536158,1.0558142128403298,0.6066401400885173,2016,25,69,2,69
2016-06-26,201626,0,0,0,0,4209102,0,0,0,1,420910220162619600,2023-08-21,0,Joinville,597658,14.4285714285714,99.1428571428571,0,0,0,97.8571428571429,96.5714285714286,14.5714285714286,14.7142857142857,0,NA,NA,NA,NA,4209102,12.450314285714285,19.8262,15.148657142857145,3.7917,71.86371428571428,98.8951,90.66928571428572,-2.2877994649594915,0.3970097503301927,-2.166359046092616,-2.5084854473516134,0.4274490645864206,-0.5329299857473545,-1.782684958016716,0.6758844533234487,-1.599002030624277,-2.139191787378203,0.8608986036620153,-0.38950672579772627,-0.8580875680639632,0.33786198276308593,-0.7523274152297151,-1.0646594539213865,0.29682924188949966,-0.18980429508505745,0,1.291191539811766,1.3673859744443364,-2.2821461281608246,-2.416340987871895,-2.5886965020044026,-1.0290946710694626,1.6085207502689962,-0.12238869743946369,-1.6435928233477475,1.0550398921621311,2016,26,70,2,70
2016-07-03,201627,1,1,1,1,4209102,0.9602223,0.16731977,0,1,420910220162719600,2023-08-21,17.076607,Joinville,597658,12.4285714285714,97.4285714285714,0,0,0,93.4603171428571,88,13.7460317142857,14.8571428571429,0,NA,NA,NA,NA,4209102,12.039814285714286,21.0091,15.88712857142857,4.2499,61.918257142857144,92.76571428571428,81.30321428571429,-2.3963076655493016,0.5953861345967668,-2.3126385069154196,-2.442790762279426,0.2491831404141539,-0.21059745834889618,-1.8313959989754716,1.0311872198622636,-1.6257872990673234,-2.151459638762351,0.9169937853747399,6.456009002972332e-4,-1.1518908627450386,0.5624240133911393,-1.032082313892953,-1.3589234280859803,0.38734425774401904,-0.11190073546574543,0,0.407234149983251,1.3673859744443364,-1.4230962497517106,-2.2841584335531704,-2.4153368253704515,-2.589831509523269,1.5059267058932677,1.6066198414736812,-0.12250429132786246,-1.643823119582781,2016,27,71,2,71
2016-07-10,201628,0,0,0,0,4209102,0,0,0,1,420910220162819600,2023-08-21,0,Joinville,597658,15.8571428571429,98.2857142857143,0,0,0,96.9285714285714,95.8571428571429,16.3839285714286,16.8571428571429,0,NA,NA,NA,NA,4209102,15.0187,21.912914285714287,17.782857142857143,397.5673,71.7488,96.68835714285714,87.641,-2.0114277890775654,0.8748886138449264,-1.98572798171767,-1.9530363772967627,0.43690533945862253,-0.10902291983748462,-1.910880620027108,0.4141642618219661,-1.8000507389990479,-2.089010521978288,0.2189107034986717,-0.3801633620250896,-1.3975768454704232,-0.02579769565631834,-1.3253153608974708,-1.5449391727310589,-0.17485502484288232,-0.6368222764279472,0,0.5426576546098931,0.7361952595552362,-1.1895074531024439,-1.4238767199663895,-2.2832321568303886,-2.4163524426191794,-1.0118805313831982,1.5040880642287546,1.606424597504349,-0.1230411398280948,2016,28,72,2,72
2016-07-17,201629,1,1,1,1,4209102,0.73055524,0.16731977,0,1,420910220162919600,2023-08-21,2.2078235,Joinville,597658,10.1428571428571,91.5714285714286,0,0,0,89.25,87,10.7321428571429,11.1428571428571,0,NA,NA,NA,NA,4209102,8.866371428571428,14.834214285714284,11.392971428571428,73.9944,66.60942857142857,89.37315714285714,80.3514,-1.5091350522029057,1.2347610963355837,-1.4290784230825622,-1.488592966291752,0.5911769302049203,0.5670715645145358,-1.8470919315029128,0.7630481801930022,-1.738231343825546,-1.9975225766232905,0.42845706316156673,-0.11389157643985763,-1.6245090232507937,0.22360094474392825,-1.5248446307847472,-1.803876939622462,0.14373854989204796,-0.6317506027454058,0,1.591614612720511,0.7361952595552362,-0.5898621064567772,-1.189952968497789,-1.42345734607565,-2.2841567955287996,0.6918565008860375,-1.0121910469899915,1.5038975435815876,1.605539309675253,2016,29,73,2,73
2016-07-24,201630,1,1,1,1,4209102,0.6887573,0.16731977,0,1,420910220163019600,2023-08-21,1.8589696,Joinville,597658,12.8333333333333,97,0,0,0,94.2401966666667,90.8333333333333,13.6593136666667,14.5,0,NA,NA,NA,NA,4209102,12.151185714285711,19.39707142857143,15.163614285714283,32.7727,66.47818571428571,94.89171428571429,83.79901428571429,-1.5997008049563437,-0.03779567121167626,-1.5764260676871757,-1.496690553785395,-0.2777187272337338,-0.9488045166431582,-2.0456274855555185,0.23017691051742395,-1.9663818415293817,-2.146515001976043,0.09417847472488483,-0.9137789204859958,-1.8546980103031407,0.5018779341600896,-1.7139185966527342,-2.092323676745772,0.5263791035783224,-0.7334015285488551,0,2.3294046228453507,0.8893367642947229,-2.6110719420407853,-0.5894477599853233,-1.1896714292375303,-1.423789870454818,-1.2677492715899021,0.6905119406883925,-1.012265650433542,1.503032918521267,2016,30,74,2,74
2016-07-31,201631,1,1,1,1,4209102,0.59505916,0.16731977,0,1,420910220163119600,2023-08-21,1.3353008,Joinville,597658,16,98.2857142857143,0,0,0,94.6792585714286,90.5714285714286,16.690934,17.2857142857143,0,NA,NA,NA,NA,4209102,13.968714285714286,21.73197142857143,16.9075,67.4658,71.30214285714285,97.98031428571429,87.91975714285714,-1.5983981391991375,-0.8549167567762729,-1.6012779568064208,-1.5368297337724461,-0.6322932940973631,-1.747036259459305,-2.102002642963896,-0.16695415033387778,-2.056220811986882,-2.1328295926362255,-0.24723856909842207,-1.2078713286082483,-1.8886220670365184,0.3712427568669003,-1.7420268718260021,-2.1163288101478157,0.39377174915567725,-0.8110876360155127,0,2.3294046228453507,0.07597396176228094,-1.4183650971760868,-2.6135559108354127,-0.5895200557375307,-1.18984294867998,-0.3409542683584164,-1.267904493461942,0.6903588989793724,-1.012623181060831,2016,31,75,2,75
2016-08-07,201632,1,1,1,1,4209102,0.5207611,0.16731977,0,1,420910220163219600,2023-08-21,1.0623531,Joinville,597658,11,98.2857142857143,0,0,0,95.02521,91.5714285714286,12.0252101428571,12.8571428571429,0,NA,NA,NA,NA,4209102,9.758242857142855,17.70202857142857,13.380357142857145,228.1797,68.3098,97.10264285714284,85.04455714285714,-1.5095307042666994,-0.06797307655584396,-1.4410230915049362,-1.4692148782005299,-0.01447330326254112,-0.7073015091364042,-1.852877639353691,0.5175266925114566,-1.8004731822288138,-1.8343488470981726,0.26891183195098434,-0.5025741011879766,-1.9117575675551939,0.28479552141562364,-1.8056323529115998,-2.046184144645269,0.15954361161632252,-0.6139447188544754,0,2.3294046228453507,0.15084493244732136,-0.8667497607752319,-1.4191387831512008,-2.612435543605457,-0.58927825971933,0.7667925887731277,-0.3416719874596463,-1.267967316977141,0.6896582302628674,2016,32,76,2,76
2016-08-14,201633,3,3,3,3,4209102,0.85798514,0.5019593,0,1,420910220163319600,2023-08-21,2.7298005,Joinville,597658,14,99.1428571428571,0,0,0,98.87218,98.2857142857143,14.2030075714286,14.4285714285714,1,NA,NA,NA,NA,4209102,13.096671428571428,21.366814285714288,16.5036,315.5391,72.92404285714287,95.7207,87.35368571428572,-1.8929586123156463,-0.3767830308775712,-1.8780669252199058,-1.8630863443393275,-0.24089154973014434,-0.6246974256582587,-1.7903713196395745,0.5503003323324244,-1.7376836630011152,-1.796556365588467,0.2226839301070035,-0.03371960085802244,-2.009124010099623,0.40116375501464024,-1.9239146024069176,-2.131102374010405,0.20950952207067003,-0.37491972153386044,0,1.7083376932743917,0.15084493244732136,-1.982434164712014,-0.8667324575505366,-1.4187222009896725,-2.613586899854574,-0.006124789001071212,0.7654025478147366,-0.3417774796444361,-1.268273314821529,2016,33,77,2,77
2016-08-21,201634,0,0,0,0,4209102,0,0,0,1,420910220163419600,2023-08-21,0,Joinville,597658,11.7142857142857,99.1428571428571,0,0,0,95.42542,90.8571428571429,12.9695377142857,14,0,NA,NA,NA,NA,4209102,10.280542857142857,19.806585714285713,14.327228571428572,260.7602,65.77824285714286,97.94922857142858,85.76588571428572,-1.447857505681226,0.4560392766219067,-1.526609536716162,-1.2520498749881832,0.17485253101736933,0.6409338572273651,-1.6039351770179817,0.26806403641701104,-1.630531996994556,-1.4736722990195235,-0.0676725167481931,-0.18836388889137684,-1.9840298948946076,0.4024472746244371,-1.9547141983212628,-2.0043843914464783,0.15689152991910116,-0.3882996585614517,0,0.2982851752634071,-0.7751447138568689,-0.9945089553985801,-1.984016697923462,-0.8666413691504855,-1.4190514643437742,0.6146200636603296,-0.007045725268700305,0.7652460561268503,-0.34227013696765224,2016,34,78,2,78
2016-08-28,201635,0,0,0,0,4209102,0,0,0,1,420910220163519600,2023-08-21,0,Joinville,597658,15.8571428571429,100,0,0,0,92.2839128571429,85.1428571428571,17.4054021428571,18.5714285714286,0,NA,NA,NA,NA,4209102,15.091128571428571,22.145314285714285,18.239,111.3733,68.0491,96.58942857142856,84.92574285714285,-1.5207010320300265,0.6899706625343368,-1.6820243426151786,-1.2137453464250216,0.1287694154774395,1.250569083796193,-1.6415556905789606,-0.10624663422720358,-1.7251667573333314,-1.4746547861841544,-0.3243935501767581,-0.3049112624312997,-2.0509093305929413,0.21170228001480748,-2.07568600981187,-1.980069927965626,-0.13060430840880888,-0.3260460242950727,0,0.2982851752634071,-1.109683236487297,-1.6829255459297792,-0.9946748525609204,-1.9832672733799162,-0.8665904225219002,0.18778429139061706,0.613322380368344,-0.007166632651429361,0.7645302950424951,2016,35,79,2,79
2016-09-04,201636,2,2,2,2,4209102,0.77907866,0.33463955,0,1,420910220163619600,2023-08-21,2.2410164,Joinville,597658,14.5,89.1666666666667,0,0,0,86.0729166666667,83.1666666666667,15.3055555,16.3333333333333,1,NA,NA,NA,NA,4209102,13.186957142857144,20.974714285714285,16.615442857142856,444.5772,62.242314285714286,92.47021428571428,80.48255714285715,-1.4047364074832527,0.3338752405740605,-1.5887730853340312,-1.1750827067317768,-0.08540571083783637,0.97324153980997,-1.5338425989605688,0.17028619992853516,-1.5920834323598008,-1.4177413727544892,-0.06575848261497738,0.16623507279540758,-1.8318601378774337,0.5638102819460705,-1.860665707029703,-1.7531330700002161,0.16307100171448785,0.07613438391087406,0,1.242986002201983,-1.2298113741497403,-0.4455777685965036,-1.6840785985465572,-0.9945083768065355,-1.9839853306566115,-0.03806469793137396,0.18674566639996423,0.6131728945438603,-0.007726725703037703,2016,36,80,2,80
2016-09-11,201637,0,0,0,0,4209102,0,0,0,1,420910220163719600,2023-08-21,0,Joinville,597658,16.8571428571429,89.7142857142857,0,0,0,87.6722685714286,85.4285714285714,17.2857142857143,17.5714285714286,0,NA,NA,NA,NA,4209102,14.695685714285714,23.649857142857144,18.4836,18.5118,55.44677142857143,87.94054285714286,74.58102857142858,-1.1229823705070796,-0.20870978406459914,-1.3039122081426686,-0.868967174760883,-0.48487924264818855,0.04958546569058208,-1.5873088728334321,-0.3761675967483448,-1.6719750485942853,-1.464736173956223,-0.46679805128126683,-0.35351154008060137,-1.683049788636334,0.32017147790499506,-1.7108276009314838,-1.6097107544140288,-0.07113751845409284,-6.527445344097047e-4,0,0.5711796022200555,-0.036422663271133804,-0.959131502185048,-0.4449565254972407,-1.6835059061938862,-0.9945454903132843,-1.232491329556825,-0.03896624899492747,0.18661583164661597,0.6124877814929218,2016,37,81,2,81
2016-09-18,201638,0,0,0,0,4209102,0,0,0,1,420910220163819600,2023-08-21,0,Joinville,597658,14.8333333333333,99,0,0,0,94.9895833333333,90.6666666666667,15.5104166666667,16.1666666666667,0,NA,NA,NA,NA,4209102,13.822257142857143,21.184414285714286,16.89972857142857,34.7092,64.08542857142857,95.65485714285714,82.68031428571429,-0.9505377917593418,-1.7278357136038984,-1.1710645649406917,-0.655419361209476,-1.635554773295312,-1.5016935862791612,-1.2625659826958582,-0.8166602343660776,-1.4177290238269764,-1.0231572104762445,-0.9377046870545577,-0.5300338741444776,-1.4873024723920933,-0.6508001582463935,-1.5859988599292396,-1.2988365690439172,-0.8676046404021677,-0.8392556453519483,0,0.7447235919077564,1.122195344161164,-0.3682073823502279,-0.9592466698234572,-0.44511395965796086,-1.684017522207536,-2.818952789033765,-1.2326679504379567,-0.03908568589775951,0.18601668468582622,2016,38,82,2,82
2016-09-25,201639,2,2,2,2,4209102,0.8597094,0.33463955,0,1,420910220163919600,2023-08-21,3.3765168,Joinville,597658,13.6,100,0,0,0,100,100,13.6,13.6,0,NA,NA,NA,NA,4209102,13.030385714285714,19.637942857142857,15.701385714285715,67.7806,64.5089,93.13807142857144,81.5397,-0.7264904792196686,-2.094820555689768,-0.8768155391780874,-0.5265421139179152,-1.7470069518840692,-1.9591663942478943,-1.1830538823125765,-0.9020583963046663,-1.344845105240237,-0.9336285148348384,-1.0386452787027052,-0.4360017541870298,-1.430653771311856,-1.121784478683479,-1.5437731323209938,-1.250465586736745,-1.121920498538959,-1.1399986021238435,0,-0.8787671538128173,0.896542610804558,-0.8692079718555944,-0.36747519393116085,-0.9591010693775673,-0.4447727132764729,-0.6416855811422233,-2.8181665430758858,-1.2327323971918158,-0.03963934614952111,2016,39,83,2,83
2016-10-02,201640,1,1,1,1,4209102,0.63908565,0.16731977,0,1,420910220164019600,2023-08-21,1.5481821,Joinville,597658,15,100,0,0,0,95.94737,86.5,16.605263,18,0,NA,NA,NA,NA,4209102,14.00997142857143,18.860842857142856,16.141214285714284,396.216,75.85072857142858,97.21701428571428,89.10148571428572,-0.9474994825147395,-2.497542201255406,-1.0480240357265997,-0.7610728344681129,-1.980088044104076,-2.647329620037728,-1.2382925730765135,-1.3890925905150615,-1.3857703835008293,-1.0385192166308697,-1.3252242803604817,-1.0326480530342315,-1.4366627161329473,-1.1078426259140974,-1.5132852740974545,-1.2992975115626688,-1.0372178293980987,-1.1054382950557697,0,-0.23024252840819717,0.29344625595009705,-1.248260505431265,-0.8691941935844076,-0.36767828233023225,-0.9591137983902925,-0.9483079388098932,-0.6422207781867074,-2.8181579508086054,-1.233045496098533,2016,40,84,2,84
2016-10-09,201641,0,0,0,0,4209102,0,0,0,1,420910220164119600,2023-08-21,0,Joinville,597658,18.1428571428571,95.7142857142857,0,0,0,94.27551,92.1428571428571,18.4285714285714,19,0,NA,NA,NA,NA,4209102,15.812228571428571,21.901842857142857,18.33422857142857,104.6779,73.08327142857144,96.62565714285714,87.17272857142858,-0.9888015765703662,-1.4724432158789469,-0.9796472181112019,-0.9587969465179162,-1.0841318650473477,-1.7008691220450274,-1.11184839132356,-1.0793989790766538,-1.2003308901586294,-0.9804737604521534,-1.0071034907731728,-1.0185555567336086,-1.4897713066663794,-1.0217406942948535,-1.5443319737949213,-1.407992946903358,-0.9031027399070111,-1.0563710123639949,0,-0.23024252840819717,2.0180992383441287,-1.1091366033316072,-1.248790269807342,-0.8691016546583863,-0.3672837071319512,1.0844673761511987,-0.9486570383614102,-0.6423124250173725,-2.8181515313016776,2016,41,85,2,85
2016-10-16,201642,1,1,1,1,4209102,0.5222663,0.16731977,0,1,420910220164219600,2023-08-21,1.0670737,Joinville,597658,20,94.8571428571429,1,0,0,94.0612242857143,92.5714285714286,20.1530611428571,20.2857142857143,0,NA,NA,NA,NA,4209102,18.497785714285715,26.18957142857143,21.51837142857143,71.7973,71.79574285714286,96.0876,87.03437142857143,-1.0018108154981173,0.025160434875683788,-0.8868837647570814,-1.1223000658759394,0.07702701946148097,0.030848580824411328,-1.0280076419364628,-1.0932126980269128,-1.0818916407443555,-0.9536739721857568,-1.0003862916394168,-0.9070495158698014,-1.265215532075521,-0.6195939560799198,-1.3305520264792756,-1.1562888232035746,-0.6914364470845192,-0.38323063673443075,0,-0.3362217338850457,0.14907992212009993,-0.4154556453213212,-1.1094668708903657,-1.2484740619098307,-0.869052402392395,0.5659747797334197,1.0828845296780383,-0.9487345686204247,-0.6427445140920377,2016,42,86,2,86
2016-10-23,201643,1,1,1,1,4209102,0.6390863,0.16731977,0,1,420910220164319600,2023-08-21,1.5481857,Joinville,597658,19.7142857142857,91.4285714285714,1,0,0,86.792208,83.1428571428571,20.1688311428571,20.5714285714286,0,NA,NA,NA,NA,4209102,16.889214285714285,22.331385714285716,19.228885714285713,96.9975,66.803,89.2269,80.11171428571429,-0.5995583296969826,0.5430136137742505,-0.4984363587601249,-0.6541352388363091,0.584661750570968,0.11713281864235119,-0.6986613094786279,-0.996380349367435,-0.7234959138067849,-0.6339477467366355,-0.7465326934771742,-1.13643367311681,-1.0596335484114368,-0.4288556991060375,-1.135216046235464,-0.9143830350100115,-0.5175756302346785,-0.27223457207751434,0,1.9229313943413264,0.14907992212009993,0.5917330820722381,-0.4147912085821906,-1.1092327563633926,-1.248686077864133,0.5287813183903912,0.5647066205943769,1.0827134125762334,-0.9491049029712515,2016,43,87,2,87
