date,geocodigo,epiweek,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressao_min,pressao_med,pressao_max,umid_min,umid_med,umid_max
2014-12-01,4209102,201449,19.796,22.8081,26.8458,0.0095,0.2844,1.313,2.2748,0.9617,0.9646,0.967,68.5004,83.98,96.8024
2014-12-02,4209102,201449,20.8012,24.1519,28.037,0.0411,0.3522,1.116,2.8179,0.9597,0.9626,0.9645,67.6036,84.5897,98.9056
2014-12-03,4209102,201449,20.9846,25.5131,32.063,0.0,0.3256,1.4481,2.6046,0.9574,0.9599,0.9616,45.2265,76.0538,97.7046
2014-12-04,4209102,201449,19.4776,20.959,23.1601,6.8496,14.095,16.2463,112.7603,0.9619,0.9649,0.967,67.5646,83.1078,95.4788
2014-12-05,4209102,201449,18.1607,20.4469,23.5427,0.284,4.2476,16.2829,33.9811,0.9667,0.9682,0.9697,57.0127,77.5287,93.6675
2014-12-06,4209102,201449,17.5192,20.2427,24.0645,0.0202,0.4635,3.3253,3.7082,0.9654,0.9681,0.9696,60.8399,75.4235,88.211
2014-12-07,4209102,201450,18.4372,22.5663,27.8129,0.0032,0.0264,0.0796,0.2109,0.9636,0.9661,0.9676,59.6921,79.0423,92.6543
2014-12-08,4209102,201450,20.3508,24.2528,28.988,0.0012,0.1072,0.294,0.8573,0.9612,0.9644,0.9659,57.8569,80.3002,98.1557
2014-12-09,4209102,201450,21.3676,23.9865,28.7011,0.0003,3.0661,12.7347,24.5292,0.959,0.9621,0.9641,65.2926,85.8406,97.5667
2014-12-10,4209102,201450,21.884,23.7952,27.6115,0.0505,8.2752,22.4447,66.2015,0.9587,0.9602,0.9613,73.4211,89.3693,98.7658
2014-12-11,4209102,201450,20.7398,23.9235,28.2942,0.001,6.1566,22.5289,49.253,0.9606,0.9614,0.9627,68.4715,86.1029,97.5926
2014-12-12,4209102,201450,21.5991,22.841,24.7218,1.9173,7.7738,15.2135,62.1907,0.9596,0.9621,0.9637,88.3782,94.0937,98.571
2014-12-13,4209102,201450,21.2252,23.9342,28.4717,2.8064,8.1225,20.515,64.9801,0.9554,0.9579,0.9611,67.5848,86.0018,97.1032
2014-12-14,4209102,201451,20.37,21.9395,23.3492,2.2956,5.1426,16.7296,41.1411,0.9596,0.9619,0.9636,72.6513,84.027,94.7557
2014-12-15,4209102,201451,17.7557,20.0912,22.6876,0.1078,1.5457,4.459,12.3657,0.9655,0.9668,0.9684,71.0364,81.9438,92.626
2014-12-16,4209102,201451,17.7683,20.5844,23.4872,0.2423,1.2009,2.8511,9.6073,0.9663,0.9675,0.9689,64.9652,81.1463,96.2235
2014-12-17,4209102,201451,16.421,21.4177,27.8295,0.0011,0.2179,1.7314,1.7432,0.96,0.9643,0.9672,50.0677,76.1042,96.8245
2014-12-18,4209102,201451,19.3673,22.7543,26.3276,0.0,1.0633,5.0151,8.5066,0.9594,0.9606,0.9614,71.1532,83.7873,96.3697
2014-12-19,4209102,201451,20.4485,22.0711,24.4629,1.2979,4.0903,7.032,32.7224,0.9585,0.9609,0.9622,78.7059,88.6333,95.8257
2014-12-20,4209102,201451,19.6751,24.4233,30.5523,0.6697,2.1183,7.4197,16.9464,0.955,0.9585,0.9606,62.5351,82.3946,98.0979
2014-12-21,4209102,201452,22.8248,26.9132,32.9419,0.001,0.91,2.54,7.28,0.9538,0.9568,0.9593,52.2909,78.4662,98.039
2014-12-22,4209102,201452,19.8555,23.2085,26.5341,0.0312,37.133,109.0262,297.0642,0.9558,0.9592,0.9633,77.0146,88.5327,95.4535
2014-12-23,4209102,201452,17.6249,18.5303,19.3652,7.117,28.1869,122.4635,225.4954,0.9658,0.9677,0.9697,84.6107,89.8448,93.4406
2014-12-24,4209102,201452,17.1379,18.2744,19.6479,0.3459,4.8245,23.278,38.5961,0.9677,0.9691,0.9704,79.4716,88.1819,93.3159
2014-12-25,4209102,201452,17.9344,19.576,22.4327,0.17,1.6498,6.8893,13.1984,0.9673,0.9687,0.9696,83.3882,91.7403,96.5006
2014-12-26,4209102,201452,20.0051,23.057,27.2014,0.173,1.0788,2.9534,8.6306,0.9664,0.9683,0.9694,72.6445,87.8653,98.0804
2014-12-27,4209102,201452,21.1298,24.3538,30.0229,0.4909,2.4647,9.8047,19.718,0.9628,0.9655,0.969,65.4478,87.4002,99.25
2014-12-28,4209102,201453,21.8007,25.7349,31.9763,0.0,2.961,16.1168,23.6879,0.9591,0.9614,0.9643,56.9278,83.8824,97.4493
2014-12-29,4209102,201453,22.5603,24.6043,28.6253,0.0018,10.8568,32.8072,86.8547,0.9588,0.9598,0.9607,72.8627,89.8774,98.5912
2014-12-30,4209102,201453,21.5055,24.6417,28.8377,0.3872,5.1402,33.8985,41.1215,0.9581,0.9602,0.9614,67.6903,84.7197,98.782
2014-12-31,4209102,201453,22.3188,26.3974,31.3808,0.0,0.3971,2.5725,3.1765,0.957,0.9583,0.9595,57.2212,76.9779,91.8532
2015-01-01,4209102,201453,23.3192,27.7165,33.055,0.0,0.615,2.5664,4.9197,0.9571,0.9587,0.9605,54.0343,73.3827,87.4365
2015-01-02,4209102,201453,23.1445,26.4216,30.7842,0.0,3.2387,17.5332,25.9095,0.9581,0.9596,0.9613,58.9483,78.1927,94.3975
2015-01-03,4209102,201453,19.9572,20.9012,21.9453,3.956,12.2816,26.3018,98.2528,0.9641,0.9657,0.9673,84.6595,91.2178,94.7835
2015-01-04,4209102,201501,20.1242,22.581,26.4106,0.1604,3.374,15.6298,26.9921,0.9641,0.9661,0.9672,70.591,84.66,92.3252
2015-01-05,4209102,201501,20.969,22.7356,24.7139,0.2112,1.5264,3.8895,12.2108,0.9655,0.9668,0.968,82.3654,90.0694,97.345
2015-01-06,4209102,201501,21.0611,23.9513,27.7978,0.2934,1.2615,2.9598,10.0924,0.9647,0.9668,0.9683,67.6497,84.9283,97.6231
2015-01-07,4209102,201501,22.5212,25.3323,29.3151,0.0467,3.3308,13.1697,26.6461,0.9618,0.9643,0.9661,71.9886,85.9518,97.8606
2015-01-08,4209102,201501,22.8203,26.5111,31.0682,0.5162,3.842,13.3401,30.7357,0.9616,0.9631,0.9645,63.4721,83.135,97.5304
2015-01-09,4209102,201501,22.4392,26.0942,31.157,0.2511,3.0823,19.8454,24.6584,0.9609,0.963,0.9646,60.868,83.9759,99.2475
2015-01-10,4209102,201501,23.5619,27.4634,32.4493,0.0013,1.1875,4.0361,9.5001,0.9619,0.9627,0.964,55.1249,76.8263,89.1387
2015-01-11,4209102,201502,22.5984,26.2972,30.666,3.1333,5.169,10.1961,41.3522,0.9618,0.9635,0.9648,68.813,84.2429,97.9374
2015-01-12,4209102,201502,22.7945,27.9412,33.9401,0.0,1.5712,8.4569,12.5698,0.9607,0.9623,0.9635,52.856,77.6444,95.3397
2015-01-13,4209102,201502,23.6081,26.0506,28.267,1.769,6.1244,13.9863,48.9955,0.9622,0.9639,0.9657,76.792,86.6021,96.9745
2015-01-14,4209102,201502,22.9549,27.3378,33.2438,0.0663,1.9024,14.2451,15.2188,0.9604,0.963,0.965,55.2163,81.0419,96.7191
2015-01-15,4209102,201502,22.9629,26.0289,29.9718,1.029,3.0801,7.3575,24.6409,0.9628,0.9647,0.9657,69.3962,83.1569,93.9391
2015-01-16,4209102,201502,22.2663,25.3647,29.0035,0.478,1.8463,8.3102,14.7703,0.963,0.9659,0.9677,63.7067,82.7541,96.6815
2015-01-17,4209102,201502,23.7495,26.9004,32.5298,0.003,1.3476,7.2474,10.7807,0.9604,0.963,0.9651,60.2905,83.2151,97.4896
2015-01-18,4209102,201503,22.8615,25.9523,31.1101,0.0,1.9537,9.1097,15.6298,0.9617,0.9631,0.9645,63.5061,84.0016,97.9177
2015-01-19,4209102,201503,23.2528,25.9241,30.0593,4.8865,8.7576,15.6624,70.0609,0.9623,0.9642,0.9656,67.9929,85.9069,97.3773
2015-01-20,4209102,201503,22.5944,25.7318,29.5581,2.0004,9.8062,16.4918,78.4493,0.9611,0.9632,0.9643,71.0443,87.0817,98.8817
2015-01-21,4209102,201503,21.7439,23.6828,26.8482,2.0628,10.171,28.2231,81.368,0.9619,0.9636,0.9662,76.4576,88.9393,97.1351
2015-01-22,4209102,201503,19.5575,21.0569,22.834,0.0462,5.1379,22.1143,41.1034,0.9673,0.9683,0.9691,79.5175,83.4607,90.9098
2015-01-23,4209102,201503,18.3253,21.6305,25.4655,0.1322,1.2598,8.0458,10.0784,0.9651,0.968,0.9697,54.24,72.2829,86.173
2015-01-24,4209102,201503,19.1905,22.8834,27.4678,0.0868,0.3198,0.8199,2.5586,0.9617,0.9645,0.9663,61.6313,80.2596,96.3945
2015-01-25,4209102,201504,20.8209,24.1471,28.6498,0.0152,1.8019,6.6036,14.4152,0.9609,0.9627,0.9641,68.4039,84.95,96.7109
2015-01-26,4209102,201504,20.6011,24.8002,29.3575,0.0047,3.3894,10.0076,27.1152,0.9601,0.9621,0.9632,66.3567,84.2822,97.6284
2015-01-27,4209102,201504,21.296,24.8155,27.8563,0.1948,6.6295,19.1577,53.0362,0.9618,0.9627,0.9641,78.2558,87.8749,98.2691
2015-01-28,4209102,201504,21.6271,24.7787,28.1723,0.0526,6.4035,19.338,51.2277,0.96,0.962,0.9637,72.9633,86.1382,96.8335
2015-01-29,4209102,201504,23.3552,26.1944,30.8005,0.0061,3.0611,16.4161,24.4889,0.9578,0.96,0.9618,54.5302,76.6108,90.0501
2015-01-30,4209102,201504,19.5127,20.4041,23.3852,5.4047,11.8798,18.8805,95.0388,0.9623,0.9659,0.968,84.6142,90.0294,94.3971
2015-01-31,4209102,201504,19.2237,20.835,23.266,0.3524,3.1516,19.4226,25.2126,0.9679,0.9689,0.9703,68.5208,82.2847,92.3374
2015-02-01,4209102,201505,19.6054,22.1239,25.0363,0.0119,0.7106,2.288,5.6847,0.9661,0.9674,0.9688,72.5488,83.4805,92.3334
2015-02-02,4209102,201505,20.4456,23.2033,26.5726,0.0354,1.1154,3.3578,8.9234,0.9636,0.9657,0.967,71.618,85.9372,98.5537
2015-02-03,4209102,201505,21.1931,23.3813,27.2079,0.2157,2.9514,10.9783,23.6116,0.9609,0.9634,0.9653,73.1318,87.5467,97.9204
2015-02-04,4209102,201505,20.6982,22.4392,25.9056,0.6741,12.0688,36.0922,96.5503,0.9577,0.9603,0.9625,81.4437,92.873,99.0297
2015-02-05,4209102,201505,20.41,21.2245,22.797,2.6427,35.586,58.3424,284.6883,0.9567,0.9581,0.9598,82.6543,93.9992,97.8089
2015-02-06,4209102,201505,18.5628,21.9303,25.8622,0.0812,7.865,59.1441,62.9199,0.9568,0.9579,0.9593,70.9383,82.9007,95.549
2015-02-07,4209102,201505,18.9554,22.5555,26.4496,0.5111,1.3039,3.1182,10.4311,0.9574,0.9584,0.9594,67.1366,82.3051,94.5739
2015-02-08,4209102,201506,20.22,22.983,26.463,0.7416,2.0152,3.8445,16.1219,0.9604,0.9613,0.9628,74.7248,85.401,96.6925
2015-02-09,4209102,201506,20.6354,24.1039,28.8097,0.0504,0.5802,2.9399,4.6413,0.9599,0.962,0.9636,61.262,81.0883,96.2145
2015-02-10,4209102,201506,21.5467,24.8566,28.2087,0.0263,0.5678,1.5786,4.5426,0.9612,0.9622,0.9636,67.4948,84.5848,98.0388
2015-02-11,4209102,201506,22.1507,25.7146,30.177,0.0001,2.5475,13.4743,20.3797,0.9618,0.9631,0.9646,68.3001,85.7571,97.1393
2015-02-12,4209102,201506,22.6798,26.1058,30.9711,0.4009,4.5871,19.5027,36.697,0.9624,0.9632,0.9642,66.3188,85.7731,98.3927
2015-02-13,4209102,201506,23.4258,25.1937,27.4863,0.0016,5.3387,13.4385,42.7099,0.964,0.9647,0.9658,78.0798,88.4369,96.1326
2015-02-14,4209102,201506,20.886,22.2013,23.0209,3.3485,27.4733,68.3079,219.7866,0.9643,0.9652,0.966,91.5538,95.2462,98.8135
2015-02-15,4209102,201507,20.0173,20.6636,21.8107,4.3183,19.4821,78.8919,155.8566,0.9646,0.9656,0.967,78.7426,91.2241,96.8434
2015-02-16,4209102,201507,17.8535,20.5881,23.6068,0.007,2.3507,14.5625,18.8056,0.964,0.965,0.9658,70.2673,82.1572,89.1798
2015-02-17,4209102,201507,19.7323,20.4633,21.354,1.1752,6.3476,16.0988,50.7811,0.9626,0.9645,0.9659,87.9632,93.4847,97.3113
2015-02-18,4209102,201507,19.1029,20.9448,23.5019,0.4443,7.9036,19.2995,63.2291,0.9578,0.9605,0.9634,79.489,90.4186,96.8594
2015-02-19,4209102,201507,20.6423,23.9577,29.2653,0.2337,2.4365,12.2525,19.4922,0.9563,0.9583,0.9596,65.1446,84.3032,97.3324
2015-02-20,4209102,201507,22.1538,24.8739,28.8066,0.0113,6.9276,28.8048,55.4208,0.9593,0.9609,0.9628,68.5338,84.7357,93.3683
2015-02-21,4209102,201507,21.9298,23.1556,25.3522,3.8662,17.4336,32.4047,139.4688,0.9652,0.967,0.9688,82.8994,93.1417,98.9421
2015-02-22,4209102,201508,21.8531,24.1981,28.0878,0.2104,2.99,21.4184,23.9203,0.9664,0.9687,0.9702,61.2133,84.4538,98.7546
2015-02-23,4209102,201508,20.9959,24.2479,29.0024,0.0858,0.1805,0.4907,1.4442,0.9645,0.9669,0.9685,58.3141,83.3021,99.0192
2015-02-24,4209102,201508,21.5551,23.6666,26.8813,0.4207,7.471,13.8124,59.7678,0.9637,0.9657,0.9669,73.309,89.5174,97.6827
2015-02-25,4209102,201508,19.7041,24.3743,29.4224,0.0091,2.8779,13.9854,23.0228,0.9635,0.9652,0.9662,60.9513,84.2321,98.8801
2015-02-26,4209102,201508,20.3789,24.6487,28.9932,0.442,2.2051,5.5468,17.6404,0.9598,0.9633,0.9658,73.5946,86.8035,98.3523
2015-02-27,4209102,201508,21.5373,24.9171,30.6624,2.1434,5.8014,18.9802,46.4111,0.9577,0.9607,0.9626,60.4152,84.2013,96.3144
2015-02-28,4209102,201508,21.4074,22.5387,24.1191,0.6105,5.8492,20.3997,46.7933,0.9617,0.9647,0.967,78.89,87.8005,96.1814
2015-03-01,4209102,201509,19.4613,21.7617,25.0093,0.8912,2.3718,8.8812,18.9741,0.9679,0.9689,0.9703,55.8328,74.8693,88.9712
2015-03-02,4209102,201509,19.8272,22.101,25.1952,0.0057,0.3543,1.6304,2.8346,0.9649,0.9679,0.97,65.5339,76.4099,86.2647
2015-03-03,4209102,201509,19.4684,22.8323,26.7445,0.1045,0.2231,0.6465,1.7851,0.9642,0.9661,0.9676,62.2289,82.2828,97.2347
2015-03-04,4209102,201509,19.3939,22.8993,26.7313,0.0353,0.1123,0.2408,0.8988,0.9635,0.9656,0.9672,62.8893,83.2309,98.2802
2015-03-05,4209102,201509,21.2027,23.9234,27.7792,0.0141,1.6963,7.7369,13.5705,0.9618,0.964,0.9662,69.0959,86.6274,98.0474
2015-03-06,4209102,201509,21.5375,23.0138,24.6567,5.7803,16.2919,29.5906,130.3354,0.962,0.9628,0.9638,83.2656,93.5594,98.7481
2015-03-07,4209102,201509,20.2079,22.444,25.4186,0.9087,5.1709,31.965,41.3673,0.9624,0.9635,0.9645,72.5888,86.3538,97.5434
2015-03-08,4209102,201510,20.8861,22.2331,24.8375,0.6774,2.8301,6.3106,22.6409,0.9627,0.9636,0.9645,84.266,91.6985,97.4452
2015-03-09,4209102,201510,20.8064,22.178,25.3739,0.7983,7.2434,20.6047,57.9469,0.9607,0.9623,0.9636,83.1544,92.4096,97.1448
2015-03-10,4209102,201510,20.8511,23.039,27.7091,0.6389,5.3851,21.1282,43.0809,0.9574,0.96,0.9621,65.6701,86.3376,97.2334
2015-03-11,4209102,201510,19.7539,21.6492,24.4471,0.0686,10.0346,23.0452,80.277,0.9578,0.9591,0.96,78.7333,89.6514,94.9996
2015-03-12,4209102,201510,19.5601,22.9938,26.7215,0.504,3.6571,23.6676,29.2564,0.9589,0.9603,0.9618,69.0025,83.153,94.5712
2015-03-13,4209102,201510,20.9015,22.8616,25.9391,0.8072,2.6926,6.05,21.5405,0.9613,0.9621,0.9637,87.4462,92.1031,97.01
2015-03-14,4209102,201510,21.6601,23.6718,27.049,0.2622,3.0772,8.1789,24.6173,0.9619,0.9631,0.9646,74.0086,89.1192,98.1026
2015-03-15,4209102,201511,20.4605,23.4473,27.1003,0.0098,3.6956,11.549,29.5647,0.962,0.9632,0.9647,74.9794,90.0908,99.5299
2015-03-16,4209102,201511,20.0669,22.3441,25.8384,0.1788,4.5151,13.4758,36.1204,0.9618,0.9636,0.9653,82.8895,92.1767,98.481
2015-03-17,4209102,201511,20.3351,21.4746,23.1077,0.2351,2.514,11.6373,20.1119,0.9643,0.9656,0.9671,77.3132,89.5294,96.3984
2015-03-18,4209102,201511,19.6959,20.9873,21.9191,0.24,1.7387,3.4079,13.9098,0.9667,0.9674,0.9685,82.2705,88.7542,95.1066
2015-03-19,4209102,201511,19.0866,21.0064,22.742,0.0504,0.5527,3.4388,4.4213,0.9665,0.9679,0.969,76.1993,84.7447,93.5221
2015-03-20,4209102,201511,19.6414,21.6964,24.7517,0.3482,2.3398,7.2021,18.7187,0.9616,0.9646,0.9676,76.6312,88.5903,97.3864
2015-03-21,4209102,201511,19.339,22.6401,28.3588,0.0034,1.4211,7.2441,11.3687,0.9579,0.9609,0.9633,54.8651,83.4792,98.513
2015-03-22,4209102,201512,18.5706,19.698,20.4869,2.411,5.4956,6.8973,43.9651,0.9621,0.9636,0.9652,77.0134,86.8456,95.3943
2015-03-23,4209102,201512,17.7519,18.9282,20.5978,0.1283,2.7051,7.1662,21.6405,0.9669,0.968,0.9695,83.9494,87.6601,91.0502
2015-03-24,4209102,201512,17.8313,20.3805,23.7564,0.898,3.3114,5.7929,26.4909,0.9692,0.9701,0.972,80.0005,90.0221,98.7737
2015-03-25,4209102,201512,18.0274,21.2373,25.3265,0.0742,0.7119,4.7219,5.6953,0.9661,0.9694,0.971,63.4554,83.0773,98.3143
2015-03-26,4209102,201512,18.2449,22.1923,28.3894,0.0007,0.0293,0.2007,0.2342,0.9616,0.9643,0.9666,59.799,83.2728,97.2101
2015-03-27,4209102,201512,20.5931,21.0852,21.9296,0.4789,2.8316,7.3304,22.6532,0.9647,0.9663,0.9681,92.4767,94.6214,96.6609
2015-03-28,4209102,201512,19.8241,20.2407,20.7571,1.6529,6.08,9.7012,48.6403,0.9676,0.9688,0.9703,94.5056,96.456,97.8122
2015-03-29,4209102,201513,19.4244,19.7882,19.9635,3.0427,23.7185,43.9746,189.7479,0.9655,0.967,0.9685,95.5824,97.2964,98.8321
2015-03-30,4209102,201513,19.2726,21.4153,24.6981,0.8766,10.4661,47.4374,83.7285,0.9597,0.963,0.9665,83.9592,92.0811,98.3321
2015-03-31,4209102,201513,17.2438,22.1803,27.9992,0.0,1.4724,11.7785,11.7793,0.9608,0.9619,0.9634,46.9106,78.1502,96.4048
2015-04-01,4209102,201513,17.2788,21.4717,24.8661,0.0009,0.3563,1.0712,2.8506,0.9641,0.9653,0.9666,65.0835,82.1355,96.3522
2015-04-02,4209102,201513,16.8765,20.3994,23.8592,0.0254,0.245,1.1089,1.9601,0.9662,0.9677,0.9693,66.7464,84.9063,98.1824
2015-04-03,4209102,201513,17.0736,20.6244,24.6177,0.0136,0.0739,0.3669,0.5912,0.9638,0.9663,0.9677,63.8626,84.3133,97.6662
2015-04-04,4209102,201513,17.7452,21.0165,25.5657,0.0106,0.0294,0.0545,0.235,0.9602,0.9635,0.9655,57.5794,82.6682,97.2385
2015-04-05,4209102,201514,19.628,20.6961,22.4352,0.0175,7.3964,24.1826,59.1711,0.9557,0.9596,0.9625,87.8349,93.5666,97.3835
2015-04-06,4209102,201514,18.8513,20.6243,23.1015,0.2027,5.5333,24.8654,44.2662,0.9573,0.9602,0.9642,65.4221,83.9905,97.6277
2015-04-07,4209102,201514,14.7877,17.7412,20.2615,0.0069,0.68,4.3922,5.4402,0.9664,0.9676,0.9695,64.2289,76.7816,88.702
2015-04-08,4209102,201514,14.7523,18.1004,21.9732,0.0194,0.1694,0.4895,1.3551,0.9681,0.9691,0.9703,61.334,79.7157,93.3659
2015-04-09,4209102,201514,15.2212,18.7992,22.4667,0.0065,0.3383,1.0857,2.7061,0.9686,0.9693,0.9709,70.9937,84.0716,95.7758
2015-04-10,4209102,201514,18.218,20.1265,23.4195,0.0572,0.5553,1.2049,4.4424,0.9691,0.9701,0.9714,71.8678,87.8247,97.1441
2015-04-11,4209102,201514,17.7336,21.0423,25.9797,0.0145,0.1709,1.2221,1.3671,0.9659,0.9683,0.9698,59.7309,83.6586,98.3738
2015-04-12,4209102,201515,16.7885,20.1502,24.6567,0.0007,0.006,0.0244,0.0484,0.9659,0.9668,0.9679,62.8457,86.249,99.5822
2015-04-13,4209102,201515,17.4786,20.2946,23.4326,0.0772,0.4798,0.6912,3.8384,0.9672,0.9685,0.9699,67.3388,85.9423,97.9241
2015-04-14,4209102,201515,18.041,20.9045,24.5911,0.0251,0.3001,1.2133,2.4009,0.9648,0.967,0.9683,63.0523,84.0437,97.7588
2015-04-15,4209102,201515,18.2071,20.7742,23.3857,0.0005,0.767,2.3781,6.1363,0.9625,0.9646,0.9662,76.7661,89.5079,98.6477
2015-04-16,4209102,201515,18.9666,21.0939,23.898,0.0774,1.0018,2.9591,8.0142,0.9636,0.9647,0.966,77.9571,89.6395,98.3287
2015-04-17,4209102,201515,19.0601,20.6164,22.9705,2.4228,8.1147,13.8601,64.9177,0.966,0.9674,0.9688,83.778,92.228,98.0831
2015-04-18,4209102,201515,19.6425,22.1089,26.0974,0.1336,2.1559,14.1111,17.2473,0.9621,0.9644,0.9668,70.1289,88.1861,97.8136
2015-04-19,4209102,201516,20.1057,20.9884,22.0955,1.2964,3.0922,4.5658,24.738,0.9631,0.9642,0.9655,87.0441,93.0341,97.8993
2015-04-20,4209102,201516,20.3698,22.2682,25.4432,0.0287,4.1912,12.6814,33.5299,0.9597,0.9627,0.9648,81.2818,92.941,98.0984
2015-04-21,4209102,201516,21.0222,22.0269,23.306,0.001,2.2077,12.6814,17.6612,0.9594,0.9622,0.9647,78.029,88.7188,96.9647
2015-04-22,4209102,201516,18.281,18.7625,19.8961,0.5573,11.6759,30.1439,93.4076,0.9663,0.9672,0.9683,88.8375,94.0817,96.5042
2015-04-23,4209102,201516,17.4311,18.0472,18.7448,1.0277,8.195,32.7361,65.5604,0.9685,0.9695,0.9704,91.4801,94.5571,96.9893
2015-04-24,4209102,201516,18.0153,19.9659,23.6406,0.7829,2.999,10.316,23.992,0.9666,0.9683,0.9698,70.6301,88.729,97.9344
2015-04-25,4209102,201516,16.0548,19.3137,22.6179,0.5752,0.9389,3.2691,7.5113,0.9685,0.9693,0.9707,62.8315,83.32,96.4352
2015-04-26,4209102,201517,16.1607,18.5881,21.8074,0.2995,0.8792,1.5167,7.034,0.9692,0.9704,0.9716,71.939,86.5609,96.3733
2015-04-27,4209102,201517,17.4009,19.5401,22.8749,0.1487,0.6547,1.6595,5.2373,0.9662,0.9687,0.97,70.3453,87.5326,97.0838
2015-04-28,4209102,201517,16.9585,19.4693,22.781,0.1881,0.7563,1.8466,6.0507,0.9658,0.9671,0.968,73.3052,88.5048,98.6274
2015-04-29,4209102,201517,15.2378,17.4126,19.1819,0.1505,1.5977,4.7876,12.7815,0.9683,0.9693,0.9707,81.2071,87.8354,94.3639
2015-04-30,4209102,201517,15.6722,16.5308,18.4248,2.6019,4.2493,6.7922,33.9947,0.9686,0.9703,0.9718,69.6642,84.7622,94.5329
2015-05-01,4209102,201517,13.0265,17.2019,21.0927,0.0009,0.5817,4.3791,4.6536,0.9659,0.9682,0.9696,62.0875,82.6788,96.5942
2015-05-02,4209102,201517,14.2185,17.6734,22.2735,0.003,0.0245,0.1583,0.1961,0.9636,0.9658,0.9672,62.7137,85.1336,98.4385
2015-05-03,4209102,201518,15.2297,18.7144,24.3011,0.0004,0.0055,0.0147,0.0442,0.9599,0.963,0.965,68.6579,87.0149,96.9965
2015-05-04,4209102,201518,18.4232,19.6117,21.3076,1.0613,22.2782,31.3871,178.2257,0.959,0.9614,0.9649,81.3659,91.3648,96.7916
2015-05-05,4209102,201518,16.0957,16.7586,17.7778,0.5059,7.0708,32.2448,56.5662,0.9677,0.969,0.9705,80.7921,88.6792,92.4765
2015-05-06,4209102,201518,15.6515,18.1774,21.7509,0.4042,1.6101,6.6603,12.8807,0.9663,0.9687,0.9701,66.8036,85.587,97.8835
2015-05-07,4209102,201518,14.5438,16.2743,18.0042,0.0,0.8606,1.4131,6.8851,0.9662,0.9688,0.9718,71.6721,87.3141,98.7502
2015-05-08,4209102,201518,13.6234,15.701,18.6509,0.0363,0.2399,1.4173,1.9196,0.9716,0.9731,0.9748,65.3834,77.0541,86.124
2015-05-09,4209102,201518,11.3015,15.9455,21.947,0.0,0.0183,0.1461,0.1463,0.9678,0.9702,0.9721,63.3624,82.8966,95.1847
2015-05-10,4209102,201519,14.6577,15.7138,17.0862,0.0001,11.8767,36.7294,95.0139,0.9636,0.9663,0.9685,96.0955,97.4047,98.7171
2015-05-11,4209102,201519,15.5825,17.9686,21.3758,0.0286,4.9226,36.9706,39.3805,0.9612,0.9626,0.9643,66.1497,84.4341,97.9983
2015-05-12,4209102,201519,15.664,17.0028,18.5743,0.7378,1.3378,2.7401,10.7025,0.9631,0.9672,0.97,69.441,77.8691,87.3424
2015-05-13,4209102,201519,14.2578,16.4079,19.0795,0.2638,1.1347,3.0819,9.0775,0.9713,0.9723,0.9736,70.4971,86.2617,95.0481
2015-05-14,4209102,201519,14.9725,16.6703,18.7567,1.5874,3.5839,5.7999,28.671,0.971,0.9725,0.9736,80.4018,91.6022,98.4667
2015-05-15,4209102,201519,15.4126,17.4259,20.1204,0.136,1.9017,6.2415,15.2137,0.9709,0.972,0.9731,79.8152,91.2535,98.2633
2015-05-16,4209102,201519,14.9206,18.0711,21.5434,0.0843,0.5416,2.8268,4.3332,0.9716,0.973,0.9746,68.8442,88.684,99.6018
2015-05-17,4209102,201520,15.2034,17.8413,21.5543,0.1366,0.4954,0.7012,3.9631,0.9718,0.9732,0.9744,70.6316,89.5173,98.8862
2015-05-18,4209102,201520,17.0519,18.3629,20.6111,0.1647,0.9242,3.3038,7.3933,0.9712,0.9727,0.974,81.3308,93.2946,98.5677
2015-05-19,4209102,201520,17.3685,17.8983,19.0368,0.5942,4.1882,8.9272,33.5056,0.9712,0.9723,0.9734,92.5906,95.9186,97.8229
2015-05-20,4209102,201520,17.3934,18.6044,20.8721,0.2609,2.4914,9.1577,19.9311,0.9703,0.9715,0.9728,85.5839,93.8297,98.5812
2015-05-21,4209102,201520,17.6634,19.4217,22.3776,0.4114,1.0358,3.7433,8.2864,0.9711,0.9725,0.9739,71.5394,89.1642,98.9799
2015-05-22,4209102,201520,16.9177,19.3245,23.0903,0.0154,0.1461,0.8298,1.1686,0.9694,0.9716,0.973,70.0587,90.6301,99.1512
2015-05-23,4209102,201520,18.1133,20.8371,25.9753,0.0032,0.0353,0.0951,0.2826,0.964,0.9678,0.97,62.5764,87.1181,99.0252
2015-05-24,4209102,201521,18.7495,21.7749,26.4426,0.0,0.0729,0.5063,0.5828,0.9611,0.9628,0.9642,66.8302,82.3349,91.3445
2015-05-25,4209102,201521,18.7684,19.5503,20.2352,0.0475,8.3963,18.0647,67.1707,0.9646,0.9659,0.9674,96.8946,97.9917,98.5992
2015-05-26,4209102,201521,18.3055,18.7914,19.4787,0.2412,6.8199,18.4854,54.5595,0.9674,0.9686,0.9695,96.201,96.8885,98.6489
2015-05-27,4209102,201521,18.9911,20.0111,22.7567,3.3853,12.3743,18.3635,98.9945,0.9617,0.9649,0.968,82.6225,95.8001,99.062
2015-05-28,4209102,201521,18.1631,19.157,20.7997,0.0001,2.3548,18.8339,18.8382,0.96,0.9613,0.9621,59.7166,76.0812,94.5223
